x.At	x.Sb	x.Zm	y.At	y.Sb	y.Zm
0.19839990790836884	0.21093588120179577	0.25918038448256014	0.9546782941395537	0.14794962391299973	0.20277852755019418
0.19940140439737541	0.2126395763784966	0.2607344307586048	0.9879826807222961	0.1525939247802032	0.21356902193583252
0.20040290088638196	0.21434327155519742	0.26228847703464947	1.0233404063229783	0.15757190071279253	0.224366948285916
0.2014043973753885	0.21604696673189824	0.26384252331069413	1.0609027931829822	0.16297835964850005	0.2351595535903878
0.20240589386439506	0.21775066190859904	0.2653965695867388	1.1007937291920673	0.16883173381536665	0.24595708378087788
0.20340739035340163	0.21945435708529987	0.26695061586278346	1.1431007801815098	0.1751803097954619	0.2568110452207228
0.2044088868424082	0.2211580522620007	0.2685046621388281	1.1878670793263628	0.1820670482282989	0.26779119602278156
0.20541038333141476	0.2228617474387015	0.2700587084148728	1.2353002509030022	0.1895286999488478	0.27898640667928853
0.2064118798204213	0.22456544261540232	0.27161275469091745	1.2851615851191858	0.1975950599184159	0.2904991930103664
0.20741337630942788	0.22626913779210314	0.2731668009669621	1.3372139346619494	0.2062883800300296	0.3024397921651317
0.20841487279843446	0.22797283296880394	0.2747208472430068	1.3912452381058984	0.21562296625201358	0.3149198186446153
0.209416369287441	0.22967652814550477	0.2762748935190515	1.4469900460360456	0.22563014699533235	0.3280458378659518
0.21041786577644755	0.2313802233222056	0.27782893979509615	1.5041364152794812	0.23634717931037472	0.34191324213250923
0.21141936226545413	0.23308391849890642	0.2793829860711408	1.562335084231995	0.2476935577715101	0.35660080683405654
0.2124208587544607	0.23478761367560722	0.2809370323471855	1.6212107040300947	0.2596507630518586	0.3722349603055329
0.21342235524346725	0.23649130885230804	0.28249107862323014	1.6803748226486572	0.272196711163706	0.38883419207940567
0.2144238517324738	0.23819500402900887	0.2840451248992748	1.73944024148653	0.2853078859752403	0.4063425290311431
0.2154253482214804	0.23989869920570966	0.28559917117531947	1.7979498691638602	0.2989617259159159	0.4247345622976707
0.21642684471048695	0.2416023943824105	0.28715321745136413	1.8555614402178258	0.31313915497172884	0.44396748650658224
0.2174283411994935	0.24330608955911132	0.2887072637274088	1.912031756736522	0.3278271287108657	0.4639862495147847
0.21842983768850005	0.24500978473581211	0.29026131000345345	1.9671730101473393	0.3430423892409522	0.48472932546132474
0.2194313341775066	0.24671347991251294	0.2918153562794981	2.020874882567256	0.3588272422201023	0.5061346818110893
0.2204328306665132	0.24841717508921377	0.2933694025555428	2.0731095488050966	0.375155255757165	0.52814549608499906
0.22143432715551975	0.25012087026591456	0.29492344883158744	2.123932872299163	0.3920632698009078	0.5507241579652402
0.2224358236445263	0.2518245654426154	0.2964774951076321	2.1734815571896244	0.4095981008324585	0.5738889545370487
0.22343732013353285	0.2535282606193162	0.29803154138367677	2.221966176053206	0.4278139392028736	0.5975664972230058
0.22443881662253945	0.25523195579601704	0.29958558765972143	2.269660162827038	0.44676900741695275	0.6217632201851737
0.225440313111546	0.25693565097271787	0.3011396339357661	2.316882356089467	0.46652167464237426	0.6464960779186696
0.22644180960055255	0.25863934614941864	0.30269368021181076	2.364078609659121	0.48712625589980096	0.6717875475999413
0.2274433060895591	0.2603430413261195	0.3042477264878554	2.411605059428619	0.5086693352581162	0.6976598517894047
0.2284448025785657	0.2620467365028203	0.3058017727639001	2.459780648739862	0.531239282853455	0.7241288986069013
0.22944629906757225	0.2637504316795211	0.30735581903994474	2.5088764166726003	0.5547539370116542	0.7511984509492038
0.2304477955565788	0.26545412685622194	0.3089098653159894	2.559099078329279	0.5792029115994151	0.7788550366182276
0.23144929204558534	0.2671578220329227	0.31046391159203407	2.6105784483531154	0.6045587317896066	0.8071081105951283
0.23245078853459195	0.2688615172096236	0.31201795786807873	2.6633595060093684	0.6307788020288055	0.8358516649133905
0.2334522850235985	0.27056521238632436	0.3135720041441234	2.717399700750588	0.6578083267004174	0.8649727095950515
0.23445378151260504	0.27226890756302524	0.31512605042016806	2.7725718681842557	0.6855839499459894	0.8943644249862855
0.2354552780016116	0.273972602739726	0.3166800966962127	2.828738191005217	0.7140378494393836	0.9239095200324489
0.2364567744906182	0.2756762979164268	0.3182341429722574	2.8854919800385703	0.7431263716063161	0.9534868592572169
0.23745827097962474	0.27737999309312766	0.31978818924830205	2.9425129459183905	0.7728016155115934	0.9829784333043464
0.2384597674686313	0.27908368826982843	0.3213422355243467	2.9994924064034465	0.8029534080671066	1.0122761837626593
0.23946126395763784	0.2807873834465293	0.32289628180039137	3.056145393775043	0.8335411193069711	1.0412882153359058
0.24046276044664444	0.2824910786232301	0.3244503280764361	3.1122328700846036	0.8645342486948018	1.0699297724408623
0.241464256935651	0.28419477379993097	0.32600437435248075	3.167580938701396	0.8959112474779569	1.09812796314157
0.24246575342465754	0.28589846897663174	0.3275584206285254	3.222095920771421	0.927657561894574	1.1259140686740803
0.24346724991366409	0.2876021641533325	0.3291124669045701	3.275774388996069	0.9597631136903372	1.1533087026646538
0.2444687464026707	0.2893058593300334	0.33066651318061474	3.328707509423332	0.9922194573345985	1.180353964792697
0.24547024289167724	0.29100955450673416	0.3322205594566594	3.381056398307054	1.0250322776697074	1.2071089839655766
0.24647173938068379	0.29271324968343504	0.33377460573270407	3.433212271042947	1.0581981568342076	1.2336447186973294
0.24747323586969033	0.2944169448601358	0.33532865200874873	3.4855361438970647	1.0916609353593119	1.2600383291293282
0.24847473235869694	0.2961206400368367	0.3368826982847934	3.538418828825984	1.125390240500945	1.2863674317777867
0.24947622884770349	0.29782433521353746	0.33843674456083805	3.5922596601831698	1.1593502472525066	1.3127045396056896
0.25047772533671003	0.29952803039023823	0.3399907908368827	3.6474407501342685	1.1935017602202262	1.3391257655733115
0.2514792218257166	0.3012317255669391	0.3415448371129274	3.7043010742513527	1.2278050013401298	1.3656735320586577
0.25248071831472313	0.3029354207436399	0.34309888338897204	3.763111404513577	1.2622229130785054	1.3923651347808403
0.25348221480372973	0.30463911592034076	0.3446529296650167	3.824051097547713	1.2967247618809408	1.4191998939628467
0.2544837112927363	0.30634281109704153	0.34620697594106137	3.887189092641587	1.3312927894719964	1.4461579666347986
0.25548520778174283	0.3080465062737424	0.34776102221710603	3.952690481140896	1.3659262343192407	1.4732018869369004
0.2564867042707494	0.3097502014504432	0.3493150684931507	4.020008963773801	1.4006389761779083	1.5002789263404148
0.257488200759756	0.31145389662714396	0.35086911476919536	4.088733509718229	1.4354688636353872	1.527324085927908
0.25848969724876253	0.31315759180384484	0.35242316104524	4.158324781064014	1.4704708848326822	1.5542635147059771
0.2594911937377691	0.3148612869805456	0.3539772073212847	4.228134979837753	1.5057150107739925	1.5810031139439653
0.2604926902267756	0.3165649821572465	0.35553125359732934	4.297435864972012	1.541282933082127	1.607437735986286
0.26149418671578223	0.31826867733394726	0.357085299873374	4.365454338312079	1.577263834031934	1.6335069030634137
0.2624956832047888	0.31997237251064803	0.35863934614941867	4.431414531422307	1.6137493637535723	1.659141186863281
0.2634971796937953	0.3216760676873489	0.36019339242546333	4.4945848426708785	1.650863721103303	1.6842794099203378
0.2644986761828019	0.3233797628640497	0.36174743870150805	4.55429796140527	1.6887252086399818	1.7088700055790045
0.2655001726718085	0.32508345804075056	0.3633014849775527	4.609589961177706	1.7273305762740103	1.7328720307527936
0.266501669160815	0.32678715321745133	0.3648555312535974	4.660681442066261	1.7667070495253596	1.756255894921566
0.2675031656498216	0.3284908483941522	0.36640957752964204	4.7076334926900465	1.8068550595235022	1.7790038543890894
0.2685046621388281	0.330194543570853	0.3679636238056867	4.750763037527996	1.8477467343975593	1.8011103010835752
0.2695061586278347	0.33189823874755375	0.36951767008173136	4.790634709686698	1.8893257825854832	1.8225033670685327
0.2705076551168413	0.33360193392425463	0.371071716357776	4.828034715000079	1.931508773760677	1.8432876686095787
0.2715091516058478	0.3353056291009554	0.3726257626338207	4.863927489287788	1.974187777462468	1.8635008456834907
0.27251064809485437	0.3370093242776563	0.37417980890986535	4.899397153601218	2.0172444873191977	1.8831852153774464
0.27351214458386097	0.33871301945435706	0.37573385518591	4.935576916067635	2.060506144516855	1.9023880679688112
0.2745136410728675	0.34041671463105794	0.3772879014619547	4.973612982076317	2.103787400685303	1.921158185236331
0.27551513756187407	0.3421204098077587	0.37884194773799934	5.014895795389152	2.146937585733772	1.9395419081332057
0.2765166340508806	0.3438241049844595	0.380395994014044	5.059899073323223	2.1898144902253533	1.957579004687695
0.2775181305398872	0.34552780016116036	0.38195004029008867	5.109018129696214	2.2322890949843264	1.9752986517817523
0.27851962702889377	0.34723149533786113	0.38350408656613333	5.1623420709419445	2.2742491875455317	1.99269378188909
0.2795211235179003	0.348935190514562	0.385058132842178	5.219651841416172	2.31560170937118	2.0097590725438255
0.28052262000690686	0.3506388856912628	0.38661217911822265	5.280439326807601	2.356273731410778	2.026486310255391
0.2815241164959134	0.35234258086796366	0.3881662253942673	5.343945283277469	2.3961683784121215	2.0428347824585633
0.28252561298492	0.35404627604466443	0.389720271670312	5.409212877962372	2.4352228219083503	2.0587552750990703
0.28352710947392656	0.3557499712213652	0.39127431794635664	5.475152856563336	2.4734851183279862	2.074196192320648
0.2845286059629331	0.3574536663980661	0.3928283642224013	5.540577741999126	2.5109459370475067	2.0891104590907106
0.28553010245193966	0.35915736157476685	0.39438241049844597	5.604039054860786	2.5475982304291698	2.103462671091987
0.28653159894094626	0.36086105675146773	0.39593645677449063	5.664620872899901	2.583433625260778	2.1172359323932026
0.2875330954299528	0.3625647519281685	0.3974905030505353	5.721540669128584	2.61843956105772	2.1304309979904943
0.28853459191895936	0.3642684471048694	0.39904454932657996	5.774238502005458	2.6525973168820096	2.143041542595569
0.2895360884079659	0.36597214228157016	0.4005985956026246	5.822398353285802	2.6858810111097475	2.1552216680765457
0.2905375848969725	0.3676758374582709	0.4021526418786693	5.86595379445997	2.718201530289344	2.1670853841164783
0.29153908138597906	0.3693795326349718	0.40370668815471394	5.905077991732771	2.7494843886575797	2.1787717239638282
0.2925405778749856	0.3710832278116726	0.4052607344307586	5.940158606997904	2.779762137354609	2.1904391729024155
0.29354207436399216	0.37278692298837346	0.40681478070680327	5.9717587321998735	2.8089902376043403	2.202259143444884
0.29454357085299876	0.37449061816507423	0.40836882698284793	6.000511268711954	2.8371260587459557	2.2144088974348137
0.2955450673420053	0.376194313341775	0.4099228732588926	6.02715837966724	2.8641306107845796	2.2270642950169055
0.29654656383101186	0.3778980085184759	0.41147691953493726	6.052672094662105	2.8899699174813973	2.2403927228623184
0.2975480603200184	0.37960170369517665	0.413030965810982	6.077638092387408	2.9146160269846177	2.254634129363867
0.298549556809025	0.38130539887187753	0.41458501208702664	6.102477553360629	2.9380476851846438	2.2699000590796117
0.29955105329803156	0.3830090940485783	0.4161390583630713	6.127414975384864	2.960175712140208	2.286241611495025
0.3005525497870381	0.3847127892252792	0.41769310463911596	6.152464500621853	2.9809674749633683	2.303716886831133
0.30155404627604465	0.38641648440197995	0.4192471509151606	6.177435726971468	3.0005291143080988	2.3223519954113256
0.30255554276505126	0.3881201795786807	0.4208011971912053	6.20195847236138	3.0188727151029844	2.342140956760091
0.3035570392540578	0.3898238747553816	0.42235524346724995	6.225524460130843	3.036017246900336	2.3630465765823123
0.30455853574306435	0.3915275699320824	0.4239092897432946	6.247462925708038	3.051987945302816	2.385002215890498
0.3055600322320709	0.39323126510878326	0.4254633360193393	6.266942861986835	3.0668153338738127	2.407914348177017
0.3065615287210775	0.394934960285484	0.42701738229538394	6.283597866982434	3.0805338486185265	2.4316867171396113
0.30756302521008405	0.3966386554621849	0.4285714285714286	6.297050979761495	3.0931800555684696	2.456200813969318
0.3085645216990906	0.3983423506388857	0.43012547484747327	6.30708258565968	3.1047278203016417	2.4812119000966137
0.30956601818809715	0.40004604581558645	0.43167952112351793	6.313637263550395	3.115199875580103	2.5065534293450837
0.31056751467710375	0.40174974099228733	0.4332335673995626	6.316813040504722	3.124703198622294	2.5320545564857775
0.3115690111661103	0.4034534361689881	0.43478761367560725	6.316835502394405	3.1332532147298666	2.55754352831216
0.31257050765511685	0.405157131345689	0.4363416599516519	6.314020356662609	3.1408560596617754	2.58285066310268
0.3135720041441234	0.40686082652238975	0.4378957062276966	6.308728938363035	3.1475088507558318	2.607810910106403
0.31457350063312994	0.40856452169909063	0.43944975250374124	6.301247548396307	3.153200874039757	2.632266005438955
0.31557499712213655	0.4102682168757914	0.4410037987797859	6.2918586239213274	3.1579156142620937	2.656066263835874
0.3165764936111431	0.4119719120524922	0.44255784505583057	6.280930541624923	3.161633501363386	2.67896967346865
0.31757799010014964	0.41367560722919305	0.44411189133187523	6.268560515390305	3.164267984219784	2.7008942580051523
0.3185794865891562	0.4153793024058938	0.4456659376079199	6.254760560252357	3.16578941511178	2.721754207367121
0.3195809830781628	0.4170829975825947	0.44721998388396456	6.239478771168655	3.166275387350756	2.741456529044626
0.32058247956716934	0.4187866927592955	0.4487740301600092	6.222628242387024	3.1657356052876917	2.7599243176578923
0.3215839760561759	0.42049038793599636	0.4503280764360539	6.204119633615823	3.1641921775349036	2.7770981922159037
0.32258547254518244	0.4221940831126971	0.45188212271209854	6.183893229220412	3.1616796615107168	2.792937818606634
0.32358696903418904	0.4238977782893979	0.4534361689881432	6.161946431470156	3.1582444078052787	2.8074234700535645
0.3245884655231956	0.4256014734660988	0.45499021526418787	6.138282408637965	3.1539433659567924	2.8205575549667588
0.32558996201220214	0.42730516864279955	0.45654426154023253	6.113070064336389	3.148842539027462	2.8323041823721966
0.3265914585012087	0.42900886381950043	0.4580983078162772	6.086694813195088	3.142973185306719	2.842686924407669
0.3275929549902153	0.4307125589962012	0.45965235409232186	6.059451910885646	3.136430081088596	2.851907922277594
0.32859445147922184	0.43241625417290197	0.4612064003683666	6.031638818361751	3.129353990075372	2.8600800947097693
0.3295959479682284	0.43411994934960285	0.46276044664441124	6.003521121063467	3.1218348591020675	2.867337450618363
0.33059744445723493	0.4358236445263036	0.4643144929204559	5.975301555054419	3.1139665962756307	2.873831339469222
0.33159894094624154	0.4375273397030045	0.46586853919650056	5.947095498465639	3.10584722906061	2.8797255378981546
0.3326004374352481	0.4392310348797053	0.4674225854725452	5.918915608742629	3.097578903914763	2.8851903277773654
0.33360193392425463	0.44093473005640615	0.4689766317485899	5.890667470751091	3.089267541380842	2.8903958138119665
0.3346034304132612	0.4426384252331069	0.47053067802463455	5.862123386394826	3.0810219751844032	2.895504822202575
0.3356049269022678	0.4443421204098077	0.4720847243006792	5.832934255680688	3.0729739336643296	2.9006916478781717
0.33660642339127433	0.4460458155865086	0.4736387705767239	5.802796593270006	3.065258641169367	2.9060860755351374
0.3376079198802809	0.44774951076320935	0.47519281685276854	5.771403119008804	3.0579609776418093	2.911774070013168
0.3386094163692875	0.4494532059399102	0.4767468631288132	5.738498105608926	3.0511669765534077	2.917815065173216
0.33961091285829403	0.451156901116611	0.47830090940485787	5.703907577038991	3.04494586001463	2.924243788733587
0.3406124093473006	0.4528605962933119	0.47985495568090253	5.667561469269269	3.0393460145202758	2.931074732991408
0.34161390583630713	0.45456429147001265	0.4814090019569472	5.629505984284785	3.0343915188383623	2.9383081532335242
0.34261540232531373	0.4562679866467134	0.48296304823299185	5.589905097818345	3.030079420122162	2.945936978325249
0.3436168988143203	0.4579716818234143	0.4845170945090365	5.549030945742736	3.0263779211337254	2.953953920890959
0.34461839530332683	0.45967537700011507	0.4860711407850812	5.507218242138532	3.023256098970601	2.962385195132841
0.3456198917923334	0.46137907217681595	0.48762518706112584	5.464976981237582	3.0205907793340563	2.971248010712903
0.3466213882813399	0.4630827673535167	0.4891792333371705	5.422786187363119	3.0182110906586157	2.980546608832915
