pos	At	Sb	Zm
67.5	0.1168139024044998	0.13337033262946443	0.17218927010461485
68.5	0.1311391558746833	0.13956949624106788	0.1822916251550088
69.5	0.1332503871988163	0.1530751583213725	0.16128005684276484
70.5	0.12843199337432193	0.15517033466765792	0.15880818645293815
71.5	0.11778342595495746	0.14220494901402633	0.20566897008014
72.5	0.12008257746342794	0.14364495649260942	0.14997430012236088
73.5	0.13393116497621738	0.15795111724369923	0.18049513844153323
74.5	0.13358758636566823	0.15035145300335143	0.20187345467309956
75.5	0.11467062197036422	0.16617793688876006	0.18237007798578336
76.5	0.12793512584522007	0.14740914262335636	0.19531706783433864
77.5	0.1350204453216903	0.16645352885647907	0.18127615528323035
78.5	0.11619470697125624	0.19144644246512063	0.15473704228026713
79.5	0.12826142472450802	0.16980602317759494	0.19003097733585342
80.5	0.11677523634770134	0.14440144756825032	0.1942747655530501
81.5	0.1337303800407012	0.15770669893851444	0.16717470645752908
82.5	0.13069859499106234	0.16079973626892716	0.17111330208825173
83.5	0.10668955863665416	0.15666174606091324	0.22920072089398932
84.5	0.13176013442227627	0.17422898168268736	0.18635908708802898
85.5	0.1333422364591816	0.17643015354167005	0.20215732372959233
86.5	0.1244032688157565	0.23893603724758375	0.19886051836178992
87.5	0.13925652757594478	0.20217263024469156	0.20505678088996926
88.5	0.12235676813267052	0.1868301330074877	0.19943727806695935
89.5	0.11916385656222245	0.163470671815018	0.1957262645333888
90.5	0.11451132827385527	0.163273216941391	0.18021475654554153
91.5	0.14283286856757	0.17316421805336862	0.17601635351350495
92.5	0.12524440813305596	0.187449983827189	0.22361928228568037
93.5	0.12422315033204438	0.14313900175286196	0.1903772439283489
94.5	0.13051699349381546	0.16094467115406685	0.19365901203600794
95.5	0.11578102536274565	0.1404085998504608	0.18550274620241183
96.5	0.11972862512257235	0.16226734800394732	0.20400149249590946
97.5	0.12455531222387307	0.15805557620745603	0.21377794519680202
98.5	0.135410026809567	0.15762152177954256	0.19467488331535973
99.5	0.1429458510009449	0.18766001758563894	0.1944782141796661
100.5	0.10635591373129066	0.18307387362174718	0.2007006806748975
101.5	0.11262563099689778	0.19704994561852146	0.21929657678241243
102.5	0.12969319466438384	0.16631682505203801	0.2044599045758369
103.5	0.1477725381022456	0.16263901500399616	0.20294721235354446
104.5	0.11021347220007689	0.1629630101752703	0.23221300144935456
105.5	0.1399219284085381	0.1941324004153491	0.2110005614113711
106.5	0.13689606712804667	0.18517484677362	0.17928944041151473
107.5	0.11451843679683214	0.2064522605701664	0.2094386609461736
108.5	0.13602751093172358	0.15839222990113722	0.19254033756814717
109.5	0.15012015773338583	0.1989991877491366	0.20522944599981902
110.5	0.14129873014093805	0.18251660714992357	0.20357316014620627
111.5	0.11529575309151535	0.1985902231110827	0.1815722815327663
112.5	0.1486998873136984	0.17793437425543882	0.20264938453358952
113.5	0.15139757178342392	0.22177407842325822	0.2131557814934164
114.5	0.13051510078501288	0.1767963252803545	0.21019260762878486
115.5	0.12941091021593773	0.19982405130261693	0.23549504110062214
116.5	0.11463229094700665	0.1636827408163924	0.23316581507186487
117.5	0.12912893880452153	0.17040302355351378	0.2296673032933455
118.5	0.12255651693548232	0.2070331816967637	0.24364265946588926
119.5	0.13738074922684837	0.1813038827819508	0.2639931759948639
120.5	0.1345041669288714	0.1610074092545825	0.26393561089703155
121.5	0.11873153919700677	0.169102832171418	0.23023228076544983
122.5	0.13458828445076446	0.1730287114443709	0.28836696642419424
123.5	0.1285673654893481	0.16011055060566629	0.24933805183921545
124.5	0.1473101710717186	0.18439602952028647	0.24314139439309293
125.5	0.1470033198298833	0.16898074177037495	0.24919706613350737
126.5	0.13836897062299944	0.17506448858638493	0.254891341494996
127.5	0.16494997083884336	0.19319570396618257	0.22713492877794317
128.5	0.14624580645829593	0.23067837119716544	0.2886976597168656
129.5	0.1363836661598472	0.19182515229110175	0.2614192022481389
130.5	0.1654037555384052	0.19360261719665797	0.26039377985790857
131.5	0.1524580471019172	0.20709830548310687	0.2775024382219504
132.5	0.15659830606139932	0.18299452472397149	0.2591194028857987
133.5	0.13620358357776627	0.21800220530353986	0.21048328359593696
134.5	0.12004451984480027	0.19399154087407777	0.21511958434700337
135.5	0.1246066726807905	0.20503415897152505	0.2396538615658143
136.5	0.1423273698696564	0.20076144508623991	0.310331733476233
137.5	0.12563523646375055	0.22606810211974449	0.2305247666882757
138.5	0.13320180349808824	0.22540586063069648	0.21622024641010815
139.5	0.15425178046100568	0.20923815754082745	0.24568902332870243
140.5	0.1467984692647728	0.23185660307789185	0.22169380910230485
141.5	0.1651088645543586	0.21950755489691193	0.20617062401443298
142.5	0.16800661086392582	0.24448916587185157	0.23737470627690324
143.5	0.13733138448395335	0.20670546059902276	0.25173787186963004
144.5	0.15314505882693116	0.2536740858221786	0.27590891750260277
145.5	0.16897576435141573	0.23710162774220186	0.275020352130493
146.5	0.17710433552050125	0.23982166097734708	0.2654593887265909
147.5	0.18291047987744521	0.2678784009113083	0.30197818000986976
148.5	0.1792495656893772	0.2649543230081949	0.3019718613227792
149.5	0.15876401207881735	0.22375559944529033	0.32303836408270276
150.5	0.17609648007458165	0.25613748166744404	0.2990846162403369
151.5	0.17267971078696853	0.2704557629108885	0.3151088067019944
152.5	0.17787607698469815	0.23899810149782347	0.3170271206108938
153.5	0.17244412617261756	0.2538824469281319	0.3054942960151631
154.5	0.18701837540596336	0.22692821621863513	0.29432911516953875
155.5	0.18516262008942364	0.25991171864472984	0.32514851145373996
156.5	0.164799107169956	0.2369814406961901	0.30591600762185117
157.5	0.15636559859214438	0.25252402782562144	0.32121038972454913
158.5	0.1924689969558256	0.2354392244710013	0.30965509070768943
159.5	0.1865596064117207	0.2516554869752008	0.3239980008317187
160.5	0.19220025529550525	0.23142557052344762	0.2606431102252169
161.5	0.20966665018395161	0.3066982616117493	0.30592667817372493
162.5	0.2475574112567435	0.24049229186854862	0.4987177196655417
163.5	0.15622163995520683	0.21258896967664026	0.212927451738992
164.5	0.1678156409304962	0.20424840725420504	0.17118462514698693
165.5	0.18952743960954305	0.2317578443652663	0.20800677416721922
166.5	0.25560826920260854	0.3749119229860408	0.3406577366849254
