sample.name	enrichment.pro	enrichment.val
noENH	-0.08180373514957401	-1.5236173850614465
noENH	-0.6462046288808736	-1.8810917379054588
withENH	3.111949806383075	2.4161269360974194
withENH	0.6029741357075449	1.0635319841607727
withENH	1.654168305228008	1.5284195390578175
withENH	0.5090016588917071	0.5890551618435955
withENH	-0.09920522326999687	0.4202368660816215
noENH	-3.610518805100522	-3.550757743402173
noENH	-2.366493410871212	-2.0268358642334423
withENH	-0.5610236528660042	0.5903404352642061
noENH	-2.155838099016623	-2.293420923690001
noENH	-2.015526028876968	-3.5613261348563197
noENH	0.4477256451502408	0.2972524216866931
withENH	0.03572132931531907	0.3208608758669116
noENH	-1.3653289714137964	-2.6190647435662875
noENH	-3.8261550877214128	-3.8112155479076373
noENH	-0.14830882777482327	-2.156667915660875
noENH	-1.1959030044596928	-1.3089426743660566
withENH	-2.439893548214911	-1.5615919794902684
noENH	-2.4198854387627495	-2.248095311626318
withENH	-0.8282036124576242	-1.2309053764135869
noENH	-1.4029769986922924	-1.4634788114581752
noENH	-0.6801580099086293	-1.2821923178284518
noENH	-3.6339692925850366	-2.8969153494801194
withENH	0.045906268179666324	0.035360357557204763
noENH	-0.7321965667295484	-0.11689859230434874
noENH	-3.1640876968719	-2.481370387005694
noENH	-0.3338741679681456	-0.8383591218877027
noENH	0.5019445555258502	-1.6410232316955184
withENH	0.8325758935977333	1.6986469377797717
withENH	0.08880316875705511	-0.24951551529795635
noENH	-0.1028775006121522	-2.6393828082800868
noENH	-1.890801261077738	-1.683831119474
withENH	-0.8882958610203094	-1.107867655439206
withENH	0.1643025787392682	-0.7177941853372611
withENH	1.7023177400429108	1.2028623046523692
withENH	-0.2990286298758538	-0.4519733967969737
noENH	-2.0646309233590086	-3.2264761114999962
withENH	-0.5105940671332143	-1.3413937925828834
withENH	-0.8817975628216117	-0.2648537834762177
withENH	-1.1738378208123232	-1.0184558833947903
noENH	-1.937050799522369	-3.0144350616960116
withENH	1.2663227074058916	1.3870322137505886
noENH	-1.9443683846638202	-2.1874121449845383
withENH	-0.16542652365043065	-0.2511463258790322
withENH	-0.03441723549353695	-0.5024651187117991
withENH	-1.1142752579748707	-0.38573029108741586
withENH	0.2885219741217127	-0.6040501161232064
withENH	2.392831581105327	2.3282407055741507
noENH	-2.31269761439734	-2.2374770068217607
noENH	-2.5285411666127606	-3.323107112884826
noENH	-1.0831587795502253	-3.028311199688721
withENH	-1.4018253578861637	-1.2886367858928622
noENH	0.6462695214109657	0.052139789659219116
noENH	-1.9015332191778214	-3.948656434176864
withENH	-2.1427993428249303	-3.239093129478919
withENH	0.8364216374443469	0.88225199945846
withENH	-1.5492004067259222	-1.0554792697318354
withENH	1.0219996528487902	1.5767820158871713
withENH	-1.20728300510374	-0.9842774696181233
withENH	-0.6622226790541681	-2.6694270138242766
noENH	-1.728223466182286	-1.9199063183310794
noENH	-2.8414880422244586	-3.17194299170401
noENH	-1.817825286212582	-1.6712110514716327
noENH	-0.9930111526088511	-0.9844841065133838
noENH	-2.2561298543817507	-3.759539972946942
noENH	1.337685541071786	-0.16298857364569952
withENH	-2.304171041318333	-2.4570362670673607
noENH	-1.5316072337357076	-3.5693939328630986
noENH	-0.7169178369067147	-0.5908852426345089
noENH	-1.9172297112679413	-2.0800523371097928
noENH	-2.978449403212723	-2.735287786566473
withENH	1.944481645366634	2.0307863359571696
noENH	-1.771674075373266	-2.353807385216898
noENH	-1.309160216469112	-2.761319982779322
noENH	-2.5664749542704595	-2.6973501615171456
withENH	-0.12187410236588746	0.6889609738051596
withENH	2.3953068398742086	1.9476178136342022
noENH	-2.9869009212972504	-3.389002049162597
withENH	0.7563761205401383	-0.2930561070053924
withENH	-0.10172702305912076	-0.49134834040026876
withENH	2.1112789994209487	2.100207855034402
noENH	-3.1557411899986123	-4.632992173663699
withENH	-0.08418507226899416	4.887858895100683e-4
withENH	-0.5078977740715943	-0.15855894599112114
withENH	-0.8173005191295076	0.6190476403551445
withENH	-1.859281089316303	-2.8540869176905277
withENH	-0.9627167727931556	-1.6112948828661477
noENH	-1.3589492585352012	-1.5810903169496386
withENH	0.11477974853594952	1.0946656284016103
noENH	-4.701115057590593	-4.481031966502842
withENH	3.8537432012920627	3.2763995244148694
noENH	0.8787729092350793	-0.3480598665231455
withENH	-0.2446975144193606	-1.3857334425728465
withENH	-1.4385377663994592	-0.5831735516646778
withENH	-2.1040910694415045	-1.1855175793236243
noENH	-1.0295172319456818	-0.9174992767913125
noENH	-1.8735532109343163	-2.5770917453521953
noENH	-0.5184218682177143	-1.092791762719548
noENH	-2.2938852734592263	-2.129678522582581
withENH	0.32517249869467985	0.5749228151967403
noENH	1.6628100202056124	1.560915174438649
noENH	-2.708589564059201	-3.0846945368047596
withENH	1.085120043872733	0.9570176418054648
withENH	-0.31834455701963693	-0.2837014915901708
noENH	-2.830847545107953	-5.042172863732499
noENH	-2.1307134887685937	-2.798689024133324
withENH	-1.2302016332676278	-0.7230197765885781
withENH	-1.0615652721126396	-0.5823973746430323
noENH	-1.5721550188831337	-1.2763720573568864
withENH	-0.6965070098187784	-0.08282789172657808
withENH	1.545254675158196	1.6331629944501347
noENH	-3.169944669293274	-4.044053378907883
noENH	-2.2890530673084077	-2.4768109153136697
withENH	1.6418073464751093	2.1908530538583753
noENH	-1.5460646672084484	-3.7286270973175566
noENH	0.6666628266974328	0.3462629501339263
withENH	1.9470546624915668	1.8379207541938427
noENH	-3.211757171483468	-3.3593754409248744
noENH	-3.032418509801154	-2.967469533314908
withENH	-0.7013936846975084	-1.0982250210094866
noENH	-1.3050639009420868	-2.9949693639739117
withENH	1.1847829601694255	0.5162343607719545
withENH	0.6603940375203465	0.3854318217438544
noENH	-2.343343754504856	-1.540676863336689
noENH	-3.5609536040831187	-3.387034913158819
noENH	-2.2420360080174193	-1.8983069607113965
withENH	1.042143766765065	1.0509087482287014
withENH	0.7672070393001598	0.7997807150807335
withENH	0.6571656013933898	-0.25246571308316934
noENH	-0.9415173619073727	-1.2090540766194056
withENH	0.684820649627164	0.8601598379210935
noENH	-2.630171263774614	-2.758239781382059
withENH	2.289493820839255	1.9855634686755284
