enrichment	expression
2.174283507157563	3.4594316186372973
-2.450494997084417	-0.15200309344504995
-0.6524458291703961	3.584962500721156
-0.6933194042879619	3.700439718141092
-1.8323677187686134	3
-1.5513140256739215	3.584962500721156
-1.894284092461973	4.087462841250339
-1.9741478544735953	-1
-1.8258079456673983	1
-2.123382415505282	6.475733430966398
-1.2960318656190544	0
-1.1790625285779464	4.906890595608519
-2.141710532552496	-1
-1.3604296567361	0
0.5097980409697147	1.584962500721156
1.0909871532739828	3.700439718141092
-0.18926186975622006	2
-1.5275715781653485	5.672425341971495
-2.3221072894033616	5.700439718141092
-2.346601024776122	8.778077129535358
-2.647338423779546	-3.321928094887362
-1.5820122000013142	7.459431618637297
-0.3340009271879372	-3.321928094887362
-2.7274324609332483	-3.321928094887362
1.4515448979279544	2
-2.818915345243423	-0.7369655941662062
-2.2790451803001046	-3.321928094887362
-0.4504949970844171	-3.321928094887362
0.9491562094989168	5.169925001442312
-2.2226552551963223	3.584962500721156
-1.9319531020309357	-1.7369655941662063
-1.6376927544751658	-1.7369655941662063
-2.0631182563496306	4.087462841250339
-1.8704559160457932	-3.321928094887362
-0.7019186470670057	-3.321928094887362
0.5387172356360118	-3.321928094887362
-2.18950910041568	3.169925001442312
-2.2676630583898607	-3.321928094887362
-1.3764854595360851	4.754887502163468
-1.0496743616528121	3.169925001442312
-1.3450824500807086	4.392317422778761
-0.12343273447014114	10.69261550169458
1.5068636167977136	11.084808387804362
0.49278744334634855	-0.7369655941662062
-2.2894143392941446	-0.7369655941662062
-1.8400265760216272	-2.321928094887362
-1.598954072384368	5.044394119358453
-0.7543362856950369	-0.5145731728297583
-0.8405605121076251	3.169925001442312
-1.645366736641884	-0.3219280948873623
-0.8365012677171203	-3.321928094887362
0.44807657853965316	6
-2.158013746723839	3.9068905956085187
-2.1692118098154527	0
-0.5781767837890166	2
-1.1513236334898855	1
-1.993149689987516	2.584962500721156
-1.8253500218968526	-3.321928094887362
-2.864359300982169	4.321928094887363
-1.2455571000028844	5.285402218862249
-1.8120496939853425	2
-2.9367020812484674	-3.321928094887362
-2.061691207752641	5.044394119358453
-0.8663026969151619	2.807354922057604
-2.5499155536219558	5.643856189774724
-1.8178778733365626	-3.321928094887362
-1.2103842781309315	5.491853096329675
-1.8620537568549058	2
-1.7670086167452146	-2.321928094887362
-3.1986525687409064	5.954196310386875
-2.2868811477881614	-3.321928094887362
-3.4007271603089597	2.807354922057604
-2.3033994917688414	-1
-1.3426306515566984	2
-2.2868811477881614	1.584962500721156
-1.5587716467160777	1
-2.4582741905858043	-0.3219280948873623
-2.7168560734069866	2.321928094887362
-2.049807124786166	-3.321928094887362
-2.64945122717287	-3.321928094887362
-1.0488336802512452	-3.321928094887362
-1.7112055720163948	2
-0.08204873295090642	2.321928094887362
-0.36937525728982257	-3.321928094887362
-2.520163337888862	-3.321928094887362
-2.8437931780298205	-3.321928094887362
-0.2187061207818212	-1.3219280948873622
-2.845817588765072	-1
0.45561815453779975	2.584962500721156
-0.1917852324898081	-3.321928094887362
-1.4810507542361107	-3.321928094887362
-2.952911551695051	3.9068905956085187
-1.9159456736044123	3.584962500721156
-1.8280403480125673	2
-0.42824784208794076	-3.321928094887362
1.1109040228141795	3
-1.7557983795731398	2
-4.126159382932145	-2.321928094887362
-2.303466587622485	2.584962500721156
-2.4223908761410105	1
-1.554137761557537	-2.321928094887362
-0.5583476143376782	2.321928094887362
-2.096423485715391	4.459431618637297
-0.8608635640735928	-3.321928094887362
-1.2882189301501978	2.807354922057604
-2.64945122717287	-3.321928094887362
-2.2560931024185287	2
-2.64945122717287	4.906890595608519
-1.6421342692015455	3.584962500721156
-2.020460127656655	3.9068905956085187
-2.4469525538003785	3
-3.591138052279425	0
-2.0634896038307198	3.321928094887362
2.390776547723405	6.554588851677638
-0.3510744405468786	5.614709844115208
-1.037402223559538	5.087462841250339
-1.3804061680602868	0
-2.9800467496282943	-2.321928094887362
0.4135585703529303	4.247927513443585
-0.22315054544815977	-1.7369655941662063
-0.085247286618511	-3.321928094887362
-0.6642143481288667	1.584962500721156
-2.2059779087665747	6.169925001442312
-0.8293766055933979	9.041659151637214
1.1253360346304606	3
-3.007343272683121	-0.3219280948873623
-2.7114713486820947	3
-0.31725197617060036	-1.7369655941662063
-0.04866005945954299	-3.321928094887362
-1.1360615495760285	-3.321928094887362
-1.4438907687800806	5.426264754702098
0.33681528116543163	1
-3.193737064061059	4.247927513443585
-0.35035136622090157	5.169925001442312
-3.5119233709771835	2.807354922057604
-1.4498515111684607	-3.321928094887362
-2.1058774965883376	2.321928094887362
-2.4886460198793134	0
0.2141248053528476	-3.321928094887362
-1.9191122765634523	4.087462841250339
-1.0441758835183435	-1.3219280948873622
-0.7087022569113801	4.169925001442312
-1.0091881552745199	-3.321928094887362
-1.9432561062210782	1
-1.6109936502211917	3
-2.9777413514300823	-1.3219280948873622
-2.5808951070153485	5.700439718141092
1.8553779187930153	4.584962500721156
-2.55578660969121	3.321928094887362
-0.6159657381693748	4.087462841250339
-2.39892085994406	4.584962500721156
-0.06662632976467153	3
-2.4369438883498153	-1.3219280948873622
-2.0924053946990244	5.491853096329675
-2.4120394890286465	-3.321928094887362
-1.7552027693072647	1.584962500721156
-3.4885150089578127	3.807354922057604
-2.536378171217657	-3.321928094887362
-1.5366971398368028	0
-1.841552667522489	1.584962500721156
-1.389367122058918	3
-1.2571872204087375	5
-1.8077058217853856	4.392317422778761
-1.7979350934840128	4.247927513443585
-1.6844981742720704	4.700439718141092
-1.261562877433707	-3.321928094887362
-1.3787005298870176	9.686500527183219
-1.682247206397406	1
-3.0536712150041603	2.321928094887362
-3.0925932896475326	0
-1.7392727337819573	-3.321928094887362
-0.009937627708257929	-2.321928094887362
-1.9318115708521746	2.321928094887362
-2.3104410374880495	-3.321928094887362
0.5644357437895475	0
-1.5716879622115592	3.807354922057604
-0.5142916438912343	-3.321928094887362
-1.2088786357868886	3.700439718141092
-1.997374530593177	2.584962500721156
-1.161389263950732	3.584962500721156
-2.223323788770904	5.491853096329675
-2.421819839927847	3
-2.1244566487945704	-0.7369655941662062
-1.3827461416837465	-0.5145731728297583
0.6038071744921245	-3.321928094887362
0.6960127044016446	-3.321928094887362
-0.9360369412680347	0
-1.2868811477881617	2.584962500721156
-2.5156268846402217	3.700439718141092
0.707518749639422	-1.7369655941662063
-1.5183644699249161	1.584962500721156
-1.5102567309197914	2.584962500721156
-3.063484826043455	4.247927513443585
-2.5090494612677268	-3.321928094887362
-2.9337013836027195	-3.321928094887362
-2.1868241293877504	-0.5145731728297583
-2.321928094887362	-3.321928094887362
-0.38795961425539127	-2.321928094887362
-1.3277601328710542	5.754887502163468
-1.3896430432951878	-3.321928094887362
-1.0225204821117457	1.584962500721156
-2.2195052460014137	3.9068905956085187
-0.690409447887656	2.321928094887362
-1.824725613586435	-1.7369655941662063
-2.4795262257305577	-3.321928094887362
-1.0819753984339924	2.321928094887362
2.1757345810636646	5.954196310386875
-1.2331350645141452	2.807354922057604
-2.8022499613845193	5.044394119358453
-2.835787341858727	-0.7369655941662062
-2.214294300246844	-3.321928094887362
-1.5442243126979474	2.321928094887362
-1.6194298164626089	2
-1.4929394458776735	3.700439718141092
-0.6951975916266238	1
-0.6695555532803594	5.087462841250339
-3.3648836597894345	-1
-1.5954931682133255	2.807354922057604
-2.280185201036587	-3.321928094887362
-2.1170749453180515	5.087462841250339
-0.8020580922120225	5.285402218862249
0.03899239008600702	0
-0.08157773273476376	1
0.7792054735183965	2.807354922057604
-2.426367412780807	4.392317422778761
-0.6055961080958073	0
-2.2293613499235585	3.584962500721156
-1.5752192208720863	1
-0.15715551042932813	1.584962500721156
-0.16122821147296496	4
-2.5474066316542556	-3.321928094887362
-2.69964011694913	-3.321928094887362
-1.211471348682095	-3.321928094887362
-3.063580377371359	4.247927513443585
-0.042528885148070183	2.321928094887362
0.22948405670298117	3
1.1909794687049866	3.321928094887362
-2.947995495532748	3.4594316186372973
-1.5089730702573414	4
0.662031133717487	3.4594316186372973
1.4377690306799236	-3.321928094887362
0.6241567580787688	4.807354922057604
-2.946384743681933	1
0.826463745005309	-3.321928094887362
-1.1783896162206964	-3.321928094887362
-2.5521385061375517	-3.321928094887362
-1.9321098808299246	-3.321928094887362
-0.4359904567402943	-3.321928094887362
-2.5734668618833267	-3.321928094887362
-2.587793294829125	4.459431618637297
-2.433106327981271	5.882643049361842
-0.9734388178773553	-3.321928094887362
-1.3551617561290819	5.584962500721156
0.3708440022043048	0
-2.352746990756369	6.189824558880018
-2.8437174141895625	-3.321928094887362
-2.4464053729340924	2.321928094887362
-1.8222777804300399	3.584962500721156
-2.215752355433807	3.807354922057604
-1.079954145765198	3.4594316186372973
0.7739103906676366	-3.321928094887362
-1.560769357760797	1.584962500721156
-0.07834098493519076	5.857980995127572
-0.673081068766576	0
-1.2255123928924667	1.584962500721156
-1.3877295560424878	6.78135971352466
0.26151553611900796	3.169925001442312
-0.8365012677171203	3.169925001442312
-1.9484398703831751	8.276124405274238
-1.0770484993429468	3.4594316186372973
-0.7019186470670052	-0.15200309344504995
-2.3919479746168077	2
-0.3684935671611971	0
-1.9301740048357439	5.321928094887363
-0.24248702842970804	2
-2.043306091498149	-2.321928094887362
-1.7109703856332614	3.169925001442312
-1.5098698255160812	3.169925001442312
-1.68845486779735	2.807354922057604
-2.2083164958770642	-3.321928094887362
-2.257713584322699	-3.321928094887362
-2.080191353113585	4.247927513443585
-0.31044103748804946	1
-0.16391118403718635	-3.321928094887362
-1.5696619796871518	-1.7369655941662063
0.27435155066752664	-3.321928094887362
0.22511011152566318	7.392317422778761
-1.9267480541775321	2.807354922057604
-0.7950566748892349	3.4594316186372973
-2.265238984250649	4.754887502163468
-1.661125224455624	-2.321928094887362
-1.6190477110503847	2
-2.015039347832941	6.321928094887363
0.7267452145848858	3.321928094887362
-1.53340115342822	5
-2.684713052453188	6.409390936137702
-0.06024177728204447	2.807354922057604
-1.2775496066286707	2
-2.944814977959396	4.807354922057604
-2.662607671589467	5
-2.5858727185333406	0
-1.735165425821221	3
-2.256347620448198	-3.321928094887362
-2.0236904343913786	-1
-2.4696988963471247	3.4594316186372973
-2.337477939528464	3.9068905956085187
-2.354172458113219	-3.321928094887362
-2.891057719728656	4.523561956057013
-0.38576340197028225	1
-1.0122797680024505	1.584962500721156
-0.3041959584680586	-0.15200309344504995
-2.0889168096225923	3.4594316186372973
-2.0299771378650346	3.4594316186372973
-1.234015293446364	-3.321928094887362
0.06655885505528697	-3.321928094887362
-1.4197164366791561	-2.321928094887362
-0.6376927544751659	2.584962500721156
-0.23069722686858585	-3.321928094887362
-2.115682745796895	2.321928094887362
-2.1055590512398803	-3.321928094887362
-2.5008519294585145	1.584962500721156
3.3590270273402383	8.144658242831882
-1.8289280461820137	0
-0.20080182293041765	5.643856189774724
-2.300192834045259	5
-2.093566091770792	-3.321928094887362
-1.4905944541495977	4.584962500721156
-0.3319753984339925	-3.321928094887362
-1.6383961650822891	3.321928094887362
-2.434827924377581	-2.321928094887362
-1.7847889642309922	2
-1.9870255379751436	4.857980995127572
-2.092761791724291	6.285402218862249
-2.914912370401204	3.4594316186372973
-3.059380495525015	-3.321928094887362
-2.4397284163095967	3.169925001442312
-1.6435120359543829	3
-1.8414131691482882	-3.321928094887362
-1.6821443967168566	3.321928094887362
-2.029370453516399	-1.3219280948873622
-0.7019186470670057	-3.321928094887362
-0.9919351331217146	8.693486957499326
0.26905712438347307	4.459431618637297
-2.065077822050354	2.321928094887362
-0.8394221708169405	2
-1.5313345868148605	5.523561956057013
-2.321084094079711	4.584962500721156
-2.2868811477881614	1.584962500721156
0.05694919202478638	2.807354922057604
-0.6825221588202595	-3.321928094887362
-0.48568966103011607	4.700439718141092
-2.1506390944410523	1
-1.6079491812107713	5.672425341971495
-2.198200454955849	-0.5145731728297583
1.3899149830813942	-3.321928094887362
-2.8435319980696305	1
-1.3877811726619813	3.321928094887362
-0.665450582572352	2.321928094887362
-1.056961043128108	-3.321928094887362
-1.9043520527327384	-3.321928094887362
-2.105303465713496	-3.321928094887362
-0.7768033696529427	1.584962500721156
-2.5047572254735018	4.247927513443585
-1.939546716678438	5.321928094887363
-1.2868811477881617	2.807354922057604
-2.9649530529007992	-0.15200309344504995
-2.5517312548610445	-0.7369655941662062
-1.8353615210396168	2
-3.134878054343112	1.584962500721156
-1.9615567253567088	6.357552004618084
-0.8495727304068419	4.247927513443585
-1.561691207752641	4.392317422778761
-0.9342842582382285	-3.321928094887362
1.1383265494278878	-3.321928094887362
-2.249445775298744	8.535275376620802
-0.4032278103879313	2.807354922057604
-2.2539560137216554	2.321928094887362
-1.8617909935928911	5.807354922057604
-1.2959328863544177	4.523561956057013
-3.4219299434414596	2.321928094887362
-2.6565130763350515	3.321928094887362
1.2216529568734913	5.614709844115208
-1.5948288904473604	4
-1.2342528625173261	3.321928094887362
-1.7683930289335854	-0.15200309344504995
-1.8556008709118177	3.700439718141092
3.1980842576667925	-0.3219280948873623
-2.619225277251764	-3.321928094887362
-0.2874202019153937	3.584962500721156
-1.8522970890604669	-3.321928094887362
-2.8204790382482816	3.9068905956085187
-1.181616261788462	4.754887502163468
-0.6970437819190838	4.584962500721156
1.9332653672797517	7.888743248898259
-1.5605057555212676	-1.7369655941662063
-2.511923370977184	1
-0.00823360579438498	1.584962500721156
-0.667242850813744	4.392317422778761
-2.2515387669959646	2.321928094887362
-0.19351156155462362	2.807354922057604
-0.2291795585392463	9.157346935362844
-4.072789737592254	5.491853096329675
-0.9914252642619905	1
-3.115148809710897	4.321928094887363
-0.6580137467238389	0
-0.7907443183380061	5.426264754702098
-0.8180744158147046	-3.321928094887362
-2.0309352011343202	6.78135971352466
-1.3619279198632026	4.523561956057013
-1.8392987864161932	4.247927513443585
-1.3229196031896215	-3.321928094887362
-0.769209957392063	-3.321928094887362
-1.3446637845803333	-2.321928094887362
-0.35213264901724695	2
-2.27014799110734	1
-0.9858391210282031	2.584962500721156
0.06535943277925199	6.6293566200796095
-1.6348044512084687	-0.7369655941662062
-0.7822075616585352	6.658211482751795
-0.43359372857067674	3.169925001442312
-2.8507292653205996	5
-2.3319753984339924	3.169925001442312
-1.5145731728297582	2
-2.2686760213060655	2.321928094887362
-2.136086187185308	4.459431618637297
-2.6054226283778106	-3.321928094887362
0.2860179914172928	1
-2.3064269509332815	1
-1.687460591250623	-1
0.8450536463622116	3.169925001442312
-2.8234721857811476	6.108524456778169
-0.5296260390427832	-1.3219280948873622
-0.5734668618833266	-3.321928094887362
-1.3085343056707037	2.321928094887362
-2.0749273134332364	-2.321928094887362
-2.9649530529007992	4.392317422778761
-2.078398864230806	-3.321928094887362
-0.043879252887280173	-1
-1.489060635122377	3.169925001442312
-2.2868811477881614	4.700439718141092
-1.1623178536457597	-1
-0.03564848595655111	-3.321928094887362
-1.103813914327686	4.459431618637297
-1.5158111218608128	1
-2.7531551253822393	-3.321928094887362
-1.455696677248213	-3.321928094887362
-2.7676401036267793	4.643856189774724
-3.228989669489191	4.754887502163468
-2.561691207752641	6.807354922057604
-0.6376927544751659	3.321928094887362
-1.6499937539753584	-3.321928094887362
-2.680829179875528	1.584962500721156
-3.0095743105539654	1.584962500721156
-2.0417907037236533	5.459431618637297
-1.0706521617512723	1
-0.7723079749584034	3.807354922057604
-1.6518530938775213	5.672425341971495
-1.2846496138340489	3.807354922057604
-2.0171282625161493	-3.321928094887362
-1.15698821642584	4.523561956057013
0.8479725741091991	-0.5145731728297583
-0.6246486185880176	2.807354922057604
-0.3845164214627712	-1.7369655941662063
-3.4579896444633906	4.754887502163468
0.011544160886665877	3.4594316186372973
-3.2623202990329467	1.584962500721156
-1.49359606846061	3.700439718141092
-1.419964234216278	5.584962500721156
-2.658715319687312	4.643856189774724
-1.3602088742635068	7.693486957499325
-4.059921028900017	2.321928094887362
-1.9728070858700955	1
-1.920898237463779	3.4594316186372973
-1.6191216228536074	0
-1.694264672385809	1
-1.8940765275019504	3.584962500721156
-1.5776092513136435	3.584962500721156
-2.023107277491411	2.321928094887362
3.6248519511745503	5
-2.5206722263162344	3.9068905956085187
-2.8870271484354584	-2.321928094887362
-2.345211504114588	2
-0.09423606984576582	-3.321928094887362
-2.9784855237549768	4.857980995127572
-1.6507207991636192	2.584962500721156
-1.1647889216577663	-3.321928094887362
-2.3778235779478196	1.584962500721156
-0.8505866304120917	0
-0.7197837267618589	1
-1.7279899667217529	-3.321928094887362
-2.269209957392063	-1.3219280948873622
-1.6504592706545467	2
0.9796790077513271	2.807354922057604
-1.4975494029431902	-3.321928094887362
-1.6348044512084687	4.857980995127572
-1.2689132286544522	-1.3219280948873622
0.6007351086152121	5.044394119358453
-2.7094191495157265	3.169925001442312
-2.0572107307533254	-3.321928094887362
-1.443330312699016	5.643856189774724
-1.7174237954826852	2.321928094887362
-0.8103205015164354	6.409390936137702
-1.1617035119066377	3.807354922057604
-3.391460671953503	2.321928094887362
-1.082472536707356	-3.321928094887362
-2.085262008740151	1.584962500721156
-0.9431716091022163	-1.3219280948873622
-2.1108356363126792	1
0.47592755980940515	4.700439718141092
0.2675148557870221	1.584962500721156
-0.19899945382594847	-2.321928094887362
-0.3616700746174597	6.3750394313469245
-1.4039402948886763	3.4594316186372973
-1.8939572767948887	2
-1.8813963501244073	4.321928094887363
-2.3510744405468786	4.857980995127572
-1.7215826239924619	2.807354922057604
0.17527438641356524	5
-1.2142511113530454	-3.321928094887362
-1.004049619557104	3.169925001442312
-1.8628706853133836	4
-0.7579944343223992	-3.321928094887362
-0.6433812086136863	-3.321928094887362
-1.9917260771804037	-1.3219280948873622
-1.3882898259894452	-2.321928094887362
-0.451456723208724	-2.321928094887362
-1.891816834449215	2
-1.7463127664254592	5.357552004618084
-1.6159657381693746	-1.7369655941662063
-2.240322626109162	5.247927513443585
-1.0995356735509143	3.169925001442312
-0.8775153922206751	5.78135971352466
-2.0986914984745293	5.169925001442312
-1.2385819426501803	4.087462841250339
-2.746312766425459	1.584962500721156
0.5753203706132378	2
-2.255939063665817	3.584962500721156
-0.24404938881832042	-3.321928094887362
-2.4865924744182104	3
1.5283908852209342	-3.321928094887362
-0.2453391470801519	-3.321928094887362
0.11136359508138993	-3.321928094887362
-1.052083429571413	-3.321928094887362
-2.5826012955999547	-3.321928094887362
-1.367289313086753	-1.3219280948873622
-2.4957842724404786	-3.321928094887362
0.722260538405347	3.584962500721156
1.3835175272560418	6.022367813028454
-1.254174398579356	6.507794640198696
-1.6420539807674202	1
-1.956461114843072	0
-1.3627263869476973	4.169925001442312
-1.070227964432112	1.584962500721156
-1.6944261951684663	1
-3.3397161121555996	3
-0.07861257613381148	3.4594316186372973
-1.243436584151037	-3.321928094887362
-0.5575809543501568	2.584962500721156
-1.1220356812831804	2.321928094887362
-1.324725613586435	0
-2.3794056854209127	-3.321928094887362
-0.2824664648809512	4.906890595608519
-0.9188796588448296	-3.321928094887362
-2.057408914798594	5.087462841250339
-1.023500152352096	5.129283016944966
-2.3573855926929355	-3.321928094887362
-0.4617085560304821	-3.321928094887362
-0.9155796270822393	4.954196310386875
-2.2329350020277206	-3.321928094887362
-1.807247532320647	-1.7369655941662063
-2.2825389110251773	-3.321928094887362
-0.732620255473539	-3.321928094887362
-1.37287375151419	1.584962500721156
-1.5591174625706712	6.977279923499917
-2.0394941480734143	3.584962500721156
-1.9774580778770585	4.906890595608519
-0.9358820419680255	2.584962500721156
-1.245142772735643	-0.3219280948873623
-2.322444429992664	5.087462841250339
0.4196037166049963	2.321928094887362
-0.265667140654575	2
-2.2614294701492588	6.754887502163468
-1.6376927544751658	-3.321928094887362
-1.4767287070314847	5.357552004618084
-2.021350460767919	1
-1.172486884606608	-1.3219280948873622
1.0283581639127577	8.791162888555018
-1.0331245555423787	-3.321928094887362
0.40472451123053854	-3.321928094887362
-1.663658280163307	1
-2.0424325473692884	5.285402218862249
-0.3883646441595254	1.584962500721156
-1.8005302289889302	-3.321928094887362
-2.1376927544751663	-3.321928094887362
-1.4119110668231873	3.700439718141092
0.716410546117225	0
2.2396527773746175	0
-1.9879126135457121	-3.321928094887362
-4.3648836597894345	5.247927513443585
-0.741689275613082	-3.321928094887362
-1.985689661030116	-1.7369655941662063
-2.321928094887362	1
-0.09396133384999628	4.392317422778761
-1.5911872260102689	-3.321928094887362
-0.5763257634245949	-3.321928094887362
-2.2611045879689686	0
2.025631128018386	-3.321928094887362
-1.5442243126979474	5
-0.5464133291767941	3
-1.1523337275988181	4.247927513443585
-0.5119940947892355	6.266786540694901
-0.43888424123321146	1
-0.9599120351952595	3.4594316186372973
-1.6152473230524906	-3.321928094887362
1.961046365655424	4.321928094887363
-1.9387279336702226	1.584962500721156
-1.0478574993858396	2.584962500721156
-2.7107689410750657	3.584962500721156
-1.6143923195179504	6.321928094887363
-3.255615951669174	-1.7369655941662063
-2.607445753503217	5.954196310386875
-1.7044803830516726	2
0.07510101188056897	4.906890595608519
-3.2093163788182872	2.321928094887362
-2.3860455577175053	-1
-2.2552027693072647	3.584962500721156
-2.6204462151686903	-0.15200309344504995
-2.6118922863342124	-1.7369655941662063
-0.9769525829857231	1.584962500721156
-1.6141088463806725	4.754887502163468
-1.4946543754457795	3.169925001442312
0.11081464624756071	1
0.19623034763765168	3.584962500721156
-2.5738868010242113	5.321928094887363
-2.4151699493873435	3.4594316186372973
-2.957399606705695	-3.321928094887362
-0.9095421073198555	-3.321928094887362
-1.4877122077646465	-1.7369655941662063
-2.294025341254363	3.700439718141092
-2.329050094321297	-0.7369655941662062
-3.958465769018928	3.169925001442312
-1.6420804536578357	1
0.6760055576336115	5.754887502163468
-2.2279788772960765	-0.7369655941662062
-1.0862795053559131	4.169925001442312
-2.6842474566709065	5
1.030869107958385	2.584962500721156
-2.003952599042673	5.727920454563199
-2.2868811477881614	-2.321928094887362
-2.5742366982340563	-0.7369655941662062
-1.5607531740373641	1
-1.0628907498783464	6.247927513443585
-2.761860806538364	5.20945336562895
-0.4911009551257761	-3.321928094887362
-0.705791417599821	-3.321928094887362
-0.6548977698680818	4.700439718141092
-1.0106510104529687	0
-2.6627512209077344	-0.3219280948873623
-1.5499155536219558	5.554588851677638
-0.5769050090993546	3.169925001442312
-1.1654991614343315	4.906890595608519
-0.8333328473838184	3.169925001442312
-1.0441595289252499	3
0.5722753948706756	-3.321928094887362
-2.082425234004238	-3.321928094887362
-1.1519067975345925	2.584962500721156
-1.476728707031485	4.807354922057604
0.400537929583729	-3.321928094887362
-0.6667597446638887	8.426264754702098
-0.1587718445414449	1
-3.232964146204555	-3.321928094887362
-1.9434164716336322	3.807354922057604
-1.8764493265717155	3.4594316186372973
-0.24669203395378844	1.584962500721156
-2.4558616934838566	4.459431618637297
0.4348655994547389	-1
-0.28341782254367	7.994353436858858
-0.07187675153560233	4.087462841250339
0.011495638837829447	6.584962500721156
-1.8735032682977717	-2.321928094887362
-2.6289341982590124	2
-1.3025975856810725	-0.5145731728297583
-0.9337187172289039	9.627533884472792
-0.11403524324602943	3.9068905956085187
1.0496932325742807	3.584962500721156
-1.9363491149928254	-2.321928094887362
-1.088420008731769	8.134426320220927
-2.686349114992825	5
-2.4713400075034544	2.584962500721156
-1.8072614469349588	2
-2.4158069795976185	-3.321928094887362
-0.26617821474904485	-3.321928094887362
-1.2515387669959641	-3.321928094887362
-2.096272220006339	-2.321928094887362
-1.8278897803759542	-3.321928094887362
-2.178808040961243	-3.321928094887362
1.0422288036287222	-3.321928094887362
-1.332306747800634	1
-1.1404302413225544	6.554588851677638
-2.6082459099483817	-3.321928094887362
-3.0408245021233125	-2.321928094887362
-2.0537787241717997	-3.321928094887362
-2.588637711750242	0
-2.3864168213390764	3.321928094887362
-1.0253130365349838	4.392317422778761
-1.7316622426942405	1.584962500721156
-1.3010584946656008	3.584962500721156
-1.6900789154336966	4.584962500721156
-1.6334070590500551	3.169925001442312
-0.20653084517185782	1
-1.9600336971954948	2.321928094887362
-2.424384671538097	4.459431618637297
-2.094236069845766	2.321928094887362
-0.007886610640463032	3
-1.5022137626779197	7.087462841250339
-1.511923370977184	6.584962500721156
-0.3039353626948178	5.247927513443585
-2.59166228748832	1.584962500721156
-1.7989341899324345	2
-2.263154431975734	2.584962500721156
-0.830311513105043	3.807354922057604
-0.30575551302288606	1
-2.2484204055163635	3.700439718141092
-0.6535332697245234	2
-0.007507587495323431	-3.321928094887362
0.06535943277925205	-3.321928094887362
-0.693208410669538	1
-2.0990924620183202	-3.321928094887362
-2.906723320444894	3.4594316186372973
-1.8655324963632607	1.584962500721156
1.349628348155528	2.807354922057604
-0.3699498250506418	2.807354922057604
0.010494453055853004	1
-3.048721410593397	1
-2.255690789203115	2.807354922057604
-2.51147699250409	7.531381460516312
