pos	At	Sb	Zm
89.5	0.13424899400509158	0.07027358331057265	0.054353452738378716
90.5	0.12285456187895213	0.07036595617890246	0.06734096993181785
91.5	0.130893722357137	0.06442083837319704	0.06729475100942127
92.5	0.20612630368727927	0.04256541772636821	0.09322356647390295
93.5	0.16341404756038902	0.06783493958666614	0.0776477896262553
94.5	0.17360597848402728	0.07621870111627808	0.10875312439915402
95.5	0.14173383075822102	0.06929812582101007	0.1760016564861787
96.5	0.17360597848402728	0.08792419099102934	0.26016631417035185
97.5	0.20316111169769707	0.07085571116724712	0.2044725126824723
98.5	0.16276587008294327	0.10255605333446842	0.1527535385206987
99.5	0.13291295823577026	0.05622384882380804	0.18117817579459572
100.5	0.13385891434671923	0.07036595617890246	0.09840008578231997
101.5	0.18530681550767633	0.07963482857331056	0.0776477896262553
102.5	0.1880594563521393	0.07925762637222311	0.07510574889444337
103.5	0.1672399681725363	0.088413945979374	0.10353038616834041
104.5	0.11579206701157921	0.06755213649747187	0.11004725422625826
105.5	0.1739123833815369	0.11440988807621742	0.09317734755150636
106.5	0.1631673555792797	0.09974223365303782	0.08545878751127742
107.5	0.1775257528485649	0.09685165326409054	0.2381198881871829
108.5	0.19613935196591023	0.1173004684651647	0.3184021563900433
109.5	0.1739123833815369	0.08368297715499537	0.47106325706594887
110.5	0.14555217942751816	0.09974223365303782	0.6471111324745241
111.5	0.16307227498045287	0.11733626054490523	0.6703592504400041
112.5	0.1690390809632002	0.13193233080860378	0.4866390339135965
113.5	0.2193574532168506	0.18464282732472498	0.4736515167201574
114.5	0.1889126130318542	0.14363782068335504	0.3054608581190008
115.5	0.22088618645290095	0.1761075742910522	0.15270731959830208
116.5	0.2691294151998759	0.19338615265104786	0.09322356647390295
117.5	0.23561761581847668	0.27285000531473175	0.054353452738378716
118.5	0.23660908999662386	0.3192201688046239	0.06486524330605319
119.5	0.27871995160373925	0.32579074361190213	0.032353245677606376
120.5	0.29622968620258594	0.5006552618632685	0.06740728403786511
121.5	0.3184670157410473	0.5599005411069273	0.06470649135521275
122.5	0.3034564251366419	0.6705677633264546	0.051877726112614056
123.5	0.36182744934538336	0.723777399353445	0.06470649135521275
124.5	0.300796583723413	0.7554325649184014	0.0598273807648259
125.5	0.2714932126696833	0.7588938689776988	0.04917693342996169
126.5	0.3253674960992034	0.635318276771806	0.07276867903586845
127.5	0.2606531042685993	0.47530177337577045	0.06729475100942127
128.5	0.25852016095918534	0.4042974279937291	0.06500390007324293
129.5	0.17754560652695517	0.34263955479525626	0.06470649135521275
130.5	0.2572296718638182	0.28724252924621646	0.09174924983339752
131.5	0.2859466905377953	0.23143740098511928	0.1009421265141319
132.5	0.22290266192705213	0.20264376151505967	0.1439458195266025
133.5	0.34535473559863805	0.2182687248760241	0.2691790040376851
134.5	0.49932542615469444	0.2640975833575037	0.44677219906899823
135.5	0.5549301646862622	0.3411763685609123	0.7557718190288849
136.5	0.7502903600464575	0.2962876805130697	0.9721889088733258
137.5	0.7175317907025224	0.24753244956290227	0.9498912930945232
138.5	0.7993487993487993	0.25866289162994066	0.877717431494715
139.5	0.5067519051258889	0.2533851945002779	0.6962418469820892
140.5	0.45246533051411103	0.1319509637357583	0.3833598375408897
141.5	0.36916591388136105	0.09460731858556481	0.10611864582254893
142.5	0.3332241381021869	0.1275614050327266	0.05723912111061739
143.5	0.2149954832881662	0.08290182871081356	0.012941298271042552
144.5	0.19585157390035443	0.07488670059634593	0.028768264914323785
145.5	0.2149954832881662	0.085681882556066985	0.036235635158919144
146.5	0.19901327218400391	0.08073944553372156	0.028768264914323785
147.5	0.2005420054200542	0.06519727527525228	0.031059115850502122
148.5	0.1713107729367892	0.08073944553372156	0.01582696664328123
149.5	0.1595904847937368	0.07371035882052593	0.02329433688787659
150.5	0.21105783707409723	0.06552230869654492	0.01841522629748974
151.5	0.21318879855465223	0.06475910185748084	0.018117817579459572
152.5	0.15685729506867718	0.05632513808066892	0.034191285142189234
153.5	0.17705510388437218	0.07349757520147918	0.015529557925251061
154.5	0.1809464248488639	0.04698453574726547	0.021249986871146685
155.5	0.1951219512195122	0.07057120273279137	0.025882596542085103
156.5	0.15565283857966786	0.08210100537151925	0.01607346756272966
157.5	0.17825956037338153	0.07642394767016698	0.012941298271042552
158.5	0.17733305538183589	0.057226839387672826	0.020818610262111927
159.5	0.1746461909063535	0.09096141090171289	0.025882596542085103
160.5	0.17733305538183589	0.04113179080988984	0.037642298014467244
161.5	0.23968684131285756	0.05584494127745912	0.02070607723366808
162.5	0.1845597943158919	0.06746914302808017	0.029877519051841717
