sample.name	enrichment.pro	enrichment.val
withENH	-0.2533233164719707	-0.06021866754250027
noENH	1.261875786398793	-0.13080744887952644
noENH	-0.6882674257603346	-1.183787230030565
noENH	-1.4993526696677497	-1.5417686389242067
noENH	-1.0171272869356012	-1.31680495970432
noENH	-3.661840568548535	-3.867107437006025
withENH	1.846626550845813	1.6202951752507742
withENH	1.7788110234039312	1.4651569952860037
noENH	0.018859003544466124	-0.3196501059452895
noENH	-3.374882910299374	-3.2034781427225902
withENH	-0.45136815789283735	-0.47597701825888816
withENH	0.2183182018636067	0.5226009456611136
noENH	-1.5076386176149126	-1.9226721064268197
withENH	1.8498065564834154	1.4930252055600948
noENH	-1.3284280747407702	-1.042660951176505
noENH	-2.0647328659056443	-2.279544096202971
withENH	2.882893704624842	2.3813854080567944
noENH	-2.427022399432607	-2.925352131456055
noENH	-3.2572681459624167	-3.3386774325865103
noENH	-3.9898427954409175	-3.6339123327152727
noENH	0.1725046956773833	-0.9547052937935171
noENH	-0.16655389964062176	-1.5112547876230162
withENH	-0.47504625854853727	0.11210681148821555
noENH	-0.1427152239331715	-0.4679736233476274
noENH	-2.714839859608105	-2.6477345099470564
noENH	-2.605955878961467	-2.992028707206375
withENH	1.9631137767740356	1.9264408799557287
noENH	-3.4099306682011483	-3.7641326991008692
noENH	-2.7063852237459796	-2.7709017349504395
noENH	-3.4481178791644576	-3.4481865322421448
withENH	1.8162112455592396	2.660919853259357
withENH	0.7786820791479652	1.0314448859009033
withENH	1.5394841932956767	1.1183131064844511
withENH	2.5665213958106454	2.1199166231092432
withENH	-0.15891829395533166	-0.2957875953740283
noENH	0.1389507472001561	-0.9176813454856083
noENH	-1.3175147811988728	-3.17102332842902
withENH	2.296369304946535	2.032492550161949
noENH	0.44074224961098707	-0.6438315805544776
noENH	-0.6617648771605475	-1.24122226636283
noENH	0.18896461922917646	-0.7269680305991709
withENH	1.3235655714598789	1.6410110900014319
withENH	1.1913702828917259	1.3047388098040038
withENH	2.1838309144537855	1.7168334943026904
noENH	-0.036945757941346746	-0.13261547107252603
noENH	-0.31939607644479134	-2.1502456279557474
withENH	2.118356109757932	1.9408089054317172
noENH	-1.020688343269111	-1.4291651355174504
noENH	-0.5090658202750253	-1.5923407558036868
withENH	-1.4644122646037339	-1.4498029174395206
noENH	-0.33546147570523527	-1.043431375154955
withENH	1.3996360982500362	1.4935570731979948
noENH	-0.8444256136051774	-2.3796397277546752
noENH	-2.4362243962034817	-2.7896309929473517
withENH	-1.3947301103459468	-1.1330070952288158
withENH	1.1189556425684752	1.9776332497221212
withENH	1.4240943997916582	1.3807628600506137
withENH	-0.3575771494800591	0.06171739677835941
noENH	-1.2777402288195554	-1.7471395314190645
noENH	-3.7371559367324156	-3.8855824736781623
withENH	0.5520957650651579	0.4000400603714841
withENH	1.9433520811653706	1.6283932440387898
withENH	-1.3635867781116597	-2.028536243706793
withENH	-1.7808341627416957	-0.6759617621669408
withENH	-1.4379172955465787	-0.20709852790275174
withENH	1.5274162676379275	0.32422119231580465
withENH	-0.23667481195730183	0.11063080619891308
withENH	-0.33377675084810543	0.06795590549262398
withENH	1.8087966010777528	1.739061647217571
withENH	1.5570411398259816	1.570235102875274
noENH	-1.2435379498299857	-1.7180287643954513
noENH	-1.1833998461073347	-2.2976017648818625
withENH	1.6966127540212645	2.117847863102501
withENH	-1.708823572632514	-0.7160315768437571
noENH	-0.4805606329535596	-1.4786734197123015
withENH	1.4761199434124546	1.5402390727574908
withENH	1.2408399796415812	1.8570462085452861
noENH	-2.0042013453781644	-1.9414588594360156
noENH	-1.476261579842491	-3.3420459795575654
withENH	2.563917948438516	2.206019452401661
withENH	2.315913763131475	2.097577526293849
withENH	-0.20658751548199444	-1.4652346456202505
withENH	-1.6476589977015967	-1.4070866659517565
withENH	2.7489892677626964	1.4903291061243125
withENH	1.2783533789933275	1.8426645969239668
noENH	-2.6037626663849647	-2.9989919359848796
noENH	-1.3036800922518288	-1.7590195719696007
noENH	-0.6156295729617249	-1.6008495960172615
noENH	-2.8581260347691604	-2.0695263968855198
withENH	1.3064012415399353	1.3527522746441512
noENH	-1.9432510193118322	-1.516277457796967
withENH	2.31093845992533	1.9394842237424976
noENH	-1.0631389941395981	-1.1308898980192668
withENH	2.677067743113259	2.334801615330094
noENH	-0.6530941743789518	-0.988836583293069
noENH	-1.6332095109117488	-1.8202925655437276
withENH	-1.8428243777780864	-0.9589296760845919
withENH	1.4158631966824209	1.9662730868181435
noENH	-3.3600053493140423	-3.2072548658201425
noENH	-0.45222294548363645	-1.4510813218875152
noENH	-1.57984622107669	-1.4643136317444585
noENH	-1.7688350227788163	-3.0366254132841846
noENH	-1.8370487247275116	-1.2772494439676598
withENH	2.2023521151577024	2.0152974166565047
withENH	0.4926971066876924	0.7325525728864435
noENH	-3.537662498231282	-3.9978028413370863
noENH	-1.175896418258537	-1.3462172001733417
noENH	-0.8042148037727048	-1.0982447443437842
noENH	-1.0615026376738759	-1.693655339061196
withENH	1.5001903720162653	1.418373450396909
withENH	1.9056022783040647	0.8021003777192743
noENH	-0.4578879239544217	-1.565151618118517
noENH	-1.1312245470544673	-1.0843351958235259
withENH	2.879716063909331	2.5542761014223125
withENH	1.6377168886509967	1.6888211522612737
withENH	1.368693064613821	1.5080354878193547
noENH	-0.7236855564836748	-1.8631632487680598
withENH	2.496790649548349	1.8154083264501848
noENH	-0.39424295146679456	-0.7595502753389669
noENH	-1.4698200251272473	-1.8096245018651875
withENH	1.4140365995530604	1.2768468089114038
noENH	-3.8201373039269955	-5.462846819077256
noENH	-0.8012162905541468	-1.5744464164299345
noENH	-2.881758582261794	-3.5843351958235257
withENH	-1.4914251148824487	-0.7495379585913924
withENH	1.9137217958748625	1.7834262815608062
noENH	-3.2482795142306538	-2.847488852364381
withENH	-1.417371195949841	-0.8817113870599789
withENH	1.8099781204021839	1.970604038735912
noENH	-1.953417070496668	-2.017999054193277
withENH	-1.9713283944791429	-0.10316072284886907
noENH	-2.6520180397549105	-2.457352443628274
noENH	-2.050639349368665	-2.6231721108712676
withENH	0.1561443248573309	0.8601135340129198
withENH	1.1176762992673166	2.308833618175851
noENH	-0.7647267138286462	-1.407134345053501
noENH	-2.549884576207023	-3.182127546818167
withENH	1.700355900949107	1.947459440706276
noENH	-0.6140788011492049	-1.5519179294724967
withENH	-1.4214599843102111	-0.47039356723584
withENH	1.7343340318301061	1.4780087560134292
withENH	-0.14480217210439988	0.9976781131469774
withENH	-1.4308237522511056	-1.8105963030743917
withENH	-1.801548916744507	-0.8826690315409567
noENH	0.42888341010626885	0.16987102060638576
noENH	-2.5094638417539565	-3.541906754540124
noENH	-1.2374090855402229	-2.019693687351043
withENH	0.9484066827652271	1.1648657272712357
withENH	2.1735027549568935	1.3575520046180838
withENH	0.20343201443990433	-1.4779445534701814
noENH	-2.2018420220796546	-2.4294491795328135
withENH	-0.41533707343051496	0.4913362906531204
noENH	-2.617460114922639	-1.2387542435469854
noENH	-1.362423518315731	-3.946404579817281
withENH	2.2914757608338863	2.055419185059694
noENH	-2.511683052016005	-0.8454935342267657
noENH	-3.9828470759947745	-3.7779861077750923
noENH	-1.050629381140155	-1.8939243038530607
withENH	-0.2941583163833243	0.2900536705484037
withENH	-1.6862382585040994	0.025090980962830356
noENH	-1.7076594669103664	-1.9501616684822667
withENH	1.5640504822039059	1.4920468045453197
noENH	-0.5938063926702382	-2.3587296399073616
withENH	1.3628830814976918	1.4202861212831575
withENH	1.6965291146773893	1.0375564741487509
withENH	1.6015873278337844	1.5185318113144533
withENH	2.0573183452888157	1.6737553680563142
noENH	-2.8332095124337515	-2.917787452211369
withENH	1.2970028219435805	3.070544153578786
withENH	2.06080690172936	2.0028665420490066
withENH	0.568181751951633	1.0289925489689895
withENH	-1.6691118303256955	-1.8018398614973172
withENH	1.4030950508998852	1.117956648429002
withENH	-0.24204421562612008	0.2570800942489054
noENH	-3.338540315295096	-3.558569800784433
withENH	-0.2108781467922845	0.10799813932587071
withENH	2.832236527197621	2.1911938153295507
withENH	-1.9776531523689407	-0.8049840175948575
noENH	-3.747618856159689	-2.692219211336124
noENH	-1.4180054664344386	-2.761207558810458
noENH	0.12037021590189118	-2.4393566852628865
withENH	1.9183915110355718	2.150363082333115
noENH	-2.1804519560512015	-1.9395818872260333
withENH	1.9915578568580168	2.350584324371031
withENH	-1.3992960871662832	-1.1591957499700776
withENH	-0.4508021731478772	0.43171518417394467
noENH	0.48311022143422094	-0.1762712001670098
withENH	-0.1486730430990291	0.2463695593423756
noENH	0.24751972273443348	-1.0728324616707625
noENH	0.09522390004304901	-1.0877548340268297
withENH	1.4744481422387388	1.0259137699147818
withENH	1.846382595608063	2.4997423948366113
noENH	0.2617094478674492	-0.8596806391120266
noENH	-3.209211057634274	-3.3421799616156203
noENH	-1.2929807832332387	-2.4175574912573596
withENH	-1.4126102623209174	-0.4603358462074112
noENH	-2.8466935678359357	-3.903755491273075
withENH	1.5598409396497628	1.3278655280393155
withENH	2.6592347465932646	2.2491759685892694
noENH	-0.9055488282943425	-1.1326952490525442
withENH	2.0803673555829523	2.2685101639476226
withENH	-0.2844402402988423	0.12033435915324542
withENH	1.9284392506322585	1.7966655502385867
noENH	-1.0684299888290747	-1.3727553894395899
noENH	-2.5207203583585263	-2.7316088836099004
withENH	1.6430275647912866	2.417408403741591
withENH	1.6827889145218566	1.6780134726175178
withENH	1.7036184952120994	1.0808636249126782
noENH	-1.0730289151030676	-2.597966673171599
noENH	-1.968486078075233	-4.054888351296741
withENH	0.5619269807635469	1.2613996878494245
noENH	-3.2664908082578927	-2.9917794931950317
withENH	1.5817531502695055	1.4042372691824199
withENH	1.1050743997100418	0.7372598097604599
withENH	1.533185453026424	1.1901664124468565
noENH	-2.5851431838477383	-2.8075210181697843
noENH	-1.6199734052311534	-1.97040026527236
withENH	2.778307588322643	1.5778639972214812
noENH	1.8374403339072511	-0.18396299928584012
noENH	-2.2092857305881632	-2.5300930450368
withENH	-1.4868066026928473	-0.37941358954812254
withENH	0.13690137564825547	1.1996197480558044
withENH	-1.4138949928176547	-0.8824223133708213
withENH	-0.3298360121996158	0.5075556304852437
noENH	-1.5362829767852093	-1.4964807574477712
noENH	-3.962874800902281	-2.3137075880823943
noENH	-2.264726713828646	-2.2228801963511327
withENH	1.0846281188818296	0.7497388644341458
withENH	1.301972836467971	1.0499468858115848
withENH	1.3094789571625165	1.1776241701102492
noENH	-1.7592318590062732	-1.8574783442360752
withENH	1.7382489952938673	0.29339185118056965
noENH	-1.8257081095501682	-2.029640863243589
noENH	-0.8107877698923868	-1.1711578967413514
noENH	-1.0597940485865047	-2.0107290617663685
withENH	1.9586249249745713	1.0724987176615275
noENH	-0.3225001105842644	-0.5671167063826636
noENH	-0.6683718281304812	-1.7915008059783768
noENH	-0.2548635904954474	-1.5548883512967415
noENH	-2.385983473734726	-2.8792324004625134
