x.1	x.2	x.3	x.4	x.5	x.6	y.1	y.2	y.3	y.4	y.5	y.6
4.5612023487887803e-4	0.002942285709287359	0.0013839306158922853	0.006399081340299524	0.0011027937999929475	0.07938005202882402	-5.139722640900672	-4.373837604867848	-6.057907217340625	-5.848020945803516	-5.376869499544087	-3.8103258387857157
5.935694581285915e-4	0.0027209123685322406	0.0013627530218913596	0.006289150531342555	0.0012330894404619876	0.08373708009406976	-5.098251328069704	-4.344369593675657	-6.014862847212452	-5.817832603015131	-5.337917762892155	-3.7834966019098566
7.708950308184399e-4	0.0025493071036254062	0.0014089686555992026	0.006166238674265298	0.0013605969138508309	0.08823694787077378	-5.056780015238735	-4.314901582483466	-5.9718184770842795	-5.787644260226746	-5.298966026240223	-3.7566673650339975
9.995625910211344e-4	0.0024422953519528984	0.0015476260509512756	0.006033682814789376	0.0014869881014586566	0.0928597328678481	-5.015308702407767	-4.285433571291274	-5.928774106956107	-5.757455917438361	-5.260014289588292	-3.7298381281581383
0.0012820446785070012	0.002399085751265242	0.0017807073708491993	0.0058985961823018835	0.0016177437313619827	0.09762503689778511	-4.973837389576798	-4.255965560099083	-5.885729736827934	-5.727267574649976	-5.221062552936361	-3.7030088912822796
0.0016037193629516173	0.0024403263104544946	0.0020889705100750433	0.0057682471856806035	0.001760001383788292	0.10252006894790631	-4.932366076745829	-4.226497548906892	-5.842685366699762	-5.697079231861591	-5.182110816284428	-3.6761796544064205
0.0019241837511708101	0.002558663780062214	0.002441738113350791	0.005651454686816819	0.001920432044075143	0.10755352456452164	-4.8908947639148606	-4.197029537714701	-5.799640996571588	-5.666890889073206	-5.143159079632497	-3.6493504175305613
0.0021959237499875775	0.0027743231492366807	0.002810071617229347	0.005558705707378747	0.002104710253775208	0.11271989962652883	-4.849423451083892	-4.167561526522509	-5.756596626443415	-5.6367025462848215	-5.1042073429805654	-3.622521180654702
0.0023785576114085756	0.0030819554101464614	0.0031787238009823126	0.005502010648225093	0.0023121979504256776	0.11801659009888091	-4.807952138252924	-4.138093515330318	-5.713552256315243	-5.606514203496436	-5.065255606328634	-3.595691943778843
0.002455036869461452	0.00349568727541639	0.0035508947749663864	0.005493259477806602	0.0025415276174047385	0.12344525636586066	-4.766480825421955	-4.108625504138127	-5.67050788618707	-5.576325860708051	-5.026303869676703	-3.5688627069029843
0.002439879696661594	0.004016228346943241	0.003939656004543444	0.005549480154859156	0.0027926511187647343	0.12899298624421293	-4.725009512590987	-4.079157492945936	-5.6274635160588975	-5.546137517919666	-4.987352133024771	-3.542033470027125
0.0023836361866872587	0.004649026653335873	0.004359317784365543	0.005681050987640964	0.0030699652509900304	0.1346682650583742	-4.683538199760018	-4.049689481753744	-5.584419145930725	-5.515949175131281	-4.948400396372839	-3.515204233151266
0.002348095642414508	0.005402319179343439	0.004820743505992376	0.005912148398275975	0.003385400843883668	0.14044999449411089	-4.642066886929049	-4.0202214705615535	-5.541374775802552	-5.485760832342896	-4.9094486597209075	-3.488374996275407
0.002382847591480479	0.00627100555610051	0.005334020540605116	0.006247880488684748	0.003752707025968176	0.1463532126429578	-4.600595574098081	-3.990753459369362	-5.49833040567438	-5.455572489554511	-4.870496923068976	-3.461545759399548
0.002516186886882705	0.007271468314233636	0.005912914985624187	0.006721900592082991	0.004188401054063886	0.15235243495837353	-4.559124261267113	-3.961285448177171	-5.455286035546207	-5.425384146766126	-4.831545186417045	-3.434716522523689
0.00275285006894552	0.008386579582117377	0.006587876066194164	0.007329856488599251	0.004707439930503864	0.1584654211872557	-4.517652948436144	-3.9318174369849794	-5.412241665418034	-5.395195803977741	-4.792593449765112	-3.40788728564783
0.0030839395424507835	0.009640316535063267	0.007405161872434424	0.00811722290576269	0.005325280057839117	0.16467004142926686	-4.476181635605175	-3.902349425792788	-5.369197295289862	-5.3650074611893555	-4.753641713113181	-3.381058048771971
0.0034852805090565585	0.011007803019167945	0.008420628490120036	0.00906826207762686	0.006048218466114457	0.17098027104641128	-4.434710322774206	-3.872881414600597	-5.326152925161688	-5.33481911840097	-4.7146899764612495	-3.3542288118961117
0.003944167746311161	0.012504485209716072	0.009700237374469478	0.010235649767494694	0.006878193321164458	0.17738353883755484	-4.393239009943239	-3.8434134034084058	-5.283108555033516	-5.304630775612585	-4.675738239809318	-3.3273995750202525
0.004456552163246728	0.014112233835762203	0.011289212563357699	0.011598744423248656	0.007820310798592292	0.18388899422877705	-4.35176769711227	-3.8139453922162145	-5.240064184905343	-5.2744424328242	-4.636786503157387	-3.300570338144394
0.005024999566159267	0.015832617927438952	0.013215356267268167	0.013206305404339253	0.008881755284243932	0.19049259709539254	-4.310296384281301	-3.7844773810240233	-5.19701981477717	-5.244254090035815	-4.597834766505455	-3.2737411012685347
0.005655982989265429	0.017653239391681015	0.015504608583731608	0.015041445352572829	0.01008140269188281	0.19719806076953433	-4.268825071450332	-3.755009369831832	-5.153975444648998	-5.214065747247431	-4.558883029853523	-3.2469118643926755
0.0063513002625403756	0.019563552220007694	0.018181101382753303	0.017142810659687105	0.01142416157574551	0.20400862069015308	-4.227353758619364	-3.725541358639641	-5.110931074520825	-5.183877404459046	-4.519931293201592	-3.220082627516817
0.007110997623066006	0.021555201082456815	0.02126941094709739	0.01949957072248015	0.012922752167618581	0.2109202459398578	-4.185882445788396	-3.6960733474474496	-5.067886704392652	-5.1536890616706605	-4.48097955654966	-3.1932533906409577
0.007942170168972819	0.023609886810134956	0.024811293710608938	0.022136673633479678	0.014592299980585486	0.21794138941462018	-4.144411132957427	-3.6666053362552584	-5.02484233426448	-5.123500718882275	-4.442027819897729	-3.1664241537650986
0.008863005827209136	0.025721748799945623	0.02878515540410382	0.0250511070722783	0.016455142190821472	0.2250576097137701	-4.102939820126458	-3.637137325063067	-4.981797964136307	-5.09331237609389	-4.4030760832457965	-3.1395949168892394
0.009904483290820104	0.02787145549507985	0.03316622985716147	0.028251499535702943	0.018542130642277332	0.23227875504669984	-4.06146850729549	-3.607669313870876	-4.938753594008134	-5.063124033305505	-4.364124346593865	-3.1127656800133803
0.01110895053826958	0.030054960223043384	0.03790923177782833	0.03174374325416722	0.020869133042662174	0.2395792900622523	-4.019997194464521	-3.5782013026786847	-4.895709223879962	-5.03293569051712	-4.325172609941934	-3.0859364431375216
0.012494299517651476	0.03225989697006498	0.04296712460074889	0.03551887364844327	0.023459408854701134	0.24696338844314683	-3.9785258816335527	-3.5487332914864935	-4.852664853751788	-5.002747347728735	-4.286220873290002	-3.0591072062616624
0.014065442495510064	0.03448636027524228	0.04832659263135434	0.03959212806872279	0.02632976044147034	0.25439916170097693	-3.9370545688025844	-3.5192652802943023	-4.8096204836236165	-4.97255900494035	-4.247269136638071	-3.0322779693858033
0.015809034977213858	0.03673518689787945	0.054029263095289215	0.04393730478289912	0.029499020029843254	0.2618722464988044	-3.8955832559716157	-3.489797269102111	-4.766576113495443	-4.942370662151965	-4.208317399986139	-3.005448732509944
0.01770113988925211	0.03901716262587128	0.06016057670739614	0.04857899695611886	0.03295676012132459	0.2693520385512311	-3.854111943140647	-3.46032925790992	-4.72353174336727	-4.91218231936358	-4.169365663334207	-2.978619495634085
0.019722672495651798	0.04135104908301519	0.06684278183362961	0.05347574952971764	0.036686366918923775	0.2768047506624467	-3.8126406303096783	-3.4308612467177286	-4.680487373239098	-4.881993976575195	-4.130413926682276	-2.9517902587582263
0.021858704217531593	0.04376106215015066	0.07419220659251359	0.05866146917004182	0.04068476396195802	0.28419709589249026	-3.77116931747871	-3.4013932355255374	-4.637443003110925	-4.85180563378681	-4.091462190030344	-2.924961021882367
0.024115739873269336	0.04629357563227571	0.0822952788226545	0.0640826057188858	0.04496485834074203	0.2914843762386941	-3.7296980046477413	-3.371925224333346	-4.594398632982752	-4.821617290998425	-4.052510453378413	-2.898131785006508
0.02652410413145542	0.048979349791512534	0.09124166309593258	0.06978272604801211	0.04958866337877965	0.29862435023973766	-3.688226691816773	-3.342457213141155	-4.55135426285458	-4.79142894821004	-4.013558716726481	-2.8713025481306493
0.029136586281103053	0.05190766951304273	0.10103858484471	0.07570491217421561	0.054602552695855074	0.30557563978746544	-3.6467553789858043	-3.3129892019489637	-4.508309892726407	-4.761240605421655	-3.974606980074549	-2.8444733112547897
0.03202855101311588	0.055102839896228266	0.11170570852108339	0.08188745496816274	0.06008167090855227	0.31227934967088933	-3.6052840661548355	-3.2835211907567725	-4.4652655225982345	-4.73105226263327	-3.9356552434226177	-2.817644074378931
0.035282994456024064	0.05869846243822949	0.1232661808848073	0.08828851486200613	0.06609837433882906	0.3187149667976322	-3.5638127533238673	-3.2540531795645813	-4.422221152470062	-4.700863919844885	-3.8967035067706863	-2.790814837503072
0.038925200937031716	0.0627173803900092	0.13572435457303444	0.0949374600091431	0.07271933038446482	0.3247995252738306	-3.5223414404928985	-3.22458516837239	-4.379176782341888	-4.6706755770565	-3.857751770118755	-2.7639856006272128
0.042939101614689716	0.06729985930968628	0.14905847803753736	0.10180816665442512	0.07997813089052047	0.330550518148345	-3.4808701276619303	-3.195117157180199	-4.336132412213717	-4.6404872342681145	-3.818800033466823	-2.737156363751354
0.047259198223484816	0.07249483378714211	0.16321034412645394	0.1089225913270552	0.08782050280446527	0.33585582863163915	-3.4393988148309615	-3.1656491459880076	-4.293088042085543	-4.610298891479729	-3.779848296814891	-2.7103271268754945
0.0518029509159926	0.07840843013707656	0.17801728520565493	0.11626935533766886	0.09618783704757655	0.3407720383886368	-3.397927501999993	-3.136181134795816	-4.250043671957371	-4.580110548691344	-3.74089656016296	-2.683497889999636
0.05653615315037967	0.0851286565853649	0.19332498763492026	0.12386247271654832	0.10500074037009596	0.3451917461884439	-3.3564561891690246	-3.106713123603625	-4.206999301829198	-4.549922205902959	-3.7019448235110284	-2.6566686531237766
0.06151495507640813	0.09268830630720136	0.2089676697060674	0.1317038478872252	0.11418322528608651	0.3491753781571027	-3.314984876338056	-3.0772451124114335	-4.163954931701025	-4.519733863114574	-3.6629930868590965	-2.6298394162479175
0.06690912420708242	0.10122322432884724	0.22478949791697778	0.13979674631765662	0.12363412199615306	0.3526521184674699	-3.273513563507087	-3.0477771012192427	-4.1209105615728525	-4.489545520326189	-3.624041350207165	-2.603010179372059
0.07295535652398792	0.11065992288713163	0.24066177328747843	0.14815431623612985	0.13326982565016132	0.35566715362191564	-3.232042250676119	-3.018309090027051	-4.07786619144468	-4.459357177537804	-3.5850896135552333	-2.5761809424961992
0.0798915585537756	0.12118120706667973	0.2564874049234661	0.15676522145188843	0.14302375438858844	0.3581963543766367	-3.19057093784515	-2.9888410788348603	-4.034821821316507	-4.429168834749419	-3.546137876903302	-2.5493517056203405
0.08792166135124385	0.13261556725430107	0.2721965423590739	0.16565113046188013	0.15283928089286905	0.3602650730792745	-3.1490996250141814	-2.9593730676426686	-3.9917774511883346	-4.3989804919610345	-3.5071861402513704	-2.5225224687444814
0.09713448889686405	0.14510405509729	0.28770953469159966	0.17478315192068417	0.1626735346155606	0.3618940903278301	-3.107628312183213	-2.929905056450478	-3.948733081060162	-4.368792149172649	-3.4682344035994386	-2.4956932318686222
0.10747214611889847	0.15846672134275522	0.30291479299364377	0.1841880684270572	0.17250785269569163	0.36308845264626427	-3.0661569993522444	-2.900437045258286	-3.905688710931989	-4.338603806384264	-3.429282666947507	-2.4688639949927635
0.11887658622864887	0.17272659383570735	0.3176660819592647	0.19381928808264726	0.18235481033518627	0.3639052311978648	-3.024685686521276	-2.8709690340660954	-3.8626443408038162	-4.308415463595879	-3.3903309302955753	-2.4420347581169044
0.13130691765440797	0.18773638044520075	0.33175388121503463	0.20370484101691402	0.19224775595455554	0.36433201180540303	-2.9832143736903074	-2.8415010228739037	-3.8195999706756436	-4.278227120807494	-3.351379193643644	-2.4152055212410453
0.14477632642350924	0.2034035234796937	0.34503189652005467	0.21378597852964953	0.20222653683363326	0.3644496444760938	-2.9417430608593387	-2.812033011681713	-3.776555600547471	-4.248038778019109	-3.3124274569917125	-2.388376284365186
0.1594225296919239	0.2195986944891747	0.3573171266660592	0.22408255539563324	0.21230503219501926	0.36423301335187436	-2.9002717480283704	-2.7825650004895213	-3.7335112304192983	-4.217850435230724	-3.2734757203397806	-2.361547047489327
0.17526984863470293	0.23615797850044948	0.36838024328158736	0.23453766845760773	0.22243413649889435	0.36377017986484056	-2.8588004351974017	-2.7530969892973305	-3.6904668602911253	-4.187662092442339	-3.234523983687849	-2.3347178106134683
0.19232361344599552	0.25294583511895236	0.37793000089887574	0.2451538729686162	0.232512669198177	0.3630392457786789	-2.8173291223664334	-2.723628978105139	-3.6474224901629526	-4.1574737496539544	-3.1955722470359174	-2.307888573737609
0.2104587906670252	0.26979065503268795	0.3856087524784066	0.2558865049139058	0.24239972719966543	0.3621120557087933	-2.7758578095354647	-2.6941609669129476	-3.60437812003478	-4.127285406865569	-3.156620510383986	-2.28105933686175
0.2294036733997644	0.2865234543943328	0.39116446507392527	0.2667240701245737	0.2519237099678973	0.3609844106884709	-2.734386496704496	-2.6646929557207564	-3.5613337499066073	-4.097097064077184	-3.1176687737320545	-2.2542300999858913
0.24877577237185972	0.30302115324965667	0.3947215550712368	0.27763292981090404	0.2609733666825788	0.359701923144263	-2.6929151838735277	-2.635224944528565	-3.5182893797784347	-4.066908721288799	-3.0787170370801227	-2.2274008631100317
0.2681287078164518	0.31909790515964187	0.39664756414954633	0.28859446105834696	0.2695140170512344	0.3582749328380517	-2.651443871042559	-2.605756933336374	-3.475245009650262	-4.036720378500414	-3.0397653004281913	-2.200571626234173
0.2871170341840347	0.3346796970705311	0.39752197504793235	0.29958291232883216	0.27756272560249196	0.35673102575581944	-2.6099725582115902	-2.5762889221441827	-3.432200639522089	-4.006532035712029	-3.0008135637762594	-2.173742389358314
0.3055213808585643	0.3496221495642618	0.397931471275185	0.3105775475913072	0.2851718801033118	0.3550887739458002	-2.568501245380622	-2.5468209109519915	-3.3891562693939163	-3.9763436929236438	-2.961861827124328	-2.1469131524824547
0.3232328785482117	0.36386869113161374	0.39823889397828344	0.3215551315352726	0.29237810570767736	0.35336540415147155	-2.5270299325496532	-2.5173528997598003	-3.3461118992657437	-3.9461553501352586	-2.9229100904723966	-2.1200839156065956
0.340204909659993	0.37736376914595676	0.39842322247892753	0.3324949058940778	0.2992348978601966	0.3515834479286683	-2.4855586197186845	-2.487884888567609	-3.303067529137571	-3.9159670073468735	-2.8839583538204647	-2.093254678730737
0.3563572105270765	0.39004555020695025	0.39816465792835565	0.34336812575124465	0.30573057339682713	0.34975675679250584	-2.4440873068877162	-2.458416877375418	-3.2600231590093984	-3.8857786645584884	-2.8450066171685333	-2.0664254418548778
0.37161248343170594	0.40196445823457705	0.397066543624873	0.3541541288298191	0.31182682045392923	0.34790801634652874	-2.4026159940567475	-2.4289488661832266	-3.216978788881226	-3.8555903217701033	-2.8060548805166015	-2.0395962049790186
0.3857775410622322	0.413039712082225	0.39483933870814625	0.36480752784380316	0.3174615690288481	0.34605406999519156	-2.3611446812257793	-2.3994808549910354	-3.1739344187530527	-3.825401978981718	-2.76710314386467	-2.0127669681031595
0.398617326393197	0.4234139202392809	0.39138474653455063	0.37530880294601376	0.32258006476220014	0.3442131438775081	-2.3196733683948105	-2.370012843798844	-3.13089004862488	-3.795213636193333	-2.7281514072127386	-1.9859377312273008
0.4099201218680812	0.4329851556756995	0.3867755363867288	0.3855815211675035	0.3271762321672765	0.34241026407590625	-2.278202055563842	-2.340544832606653	-3.0878456784967074	-3.7650252934049484	-2.6891996705608068	-1.9591084943514416
0.41949137852220225	0.44192794815360975	0.3812734288962361	0.395613205239349	0.3312427727367326	0.3406559919881723	-2.2367307427328735	-2.3110768214144617	-3.044801308368535	-3.7348369506165633	-2.6502479339088754	-1.9322792574755825
0.42734235339074866	0.45018610089472444	0.3750862695595085	0.4052792891714703	0.33478990214832716	0.3389798816000364	-2.195259429901905	-2.2816088102222705	-3.001756938240362	-3.704648607828178	-2.6112961972569435	-1.9054500205997233
0.4335391903880212	0.4578650987634573	0.3683928760660851	0.4145786366821934	0.33782306422614533	0.3373881188414692	-2.1537881170709365	-2.2521407990300792	-2.9587125681121895	-3.674460265039793	-2.572344460605012	-1.8786207837238642
0.43810436518466517	0.4649515872641605	0.3613456948836407	0.4233498693148044	0.34040595201129925	0.33590671064124294	-2.112316804239968	-2.222672787837888	-2.9156681979840164	-3.644271922251408	-2.5333927239530802	-1.8517915468480055
0.4410065656506384	0.47147605044074997	0.3540867198405141	0.43158755005216104	0.3425977889702079	0.3345404117993958	-2.070845491408999	-2.193204776645697	-2.872623827855844	-3.614083579463023	-2.494440987301149	-1.8249623099721464
0.4421344263962594	0.4774442771952835	0.3467793506953239	0.43911578079713975	0.3444401835970486	0.3333033665966274	-2.029374178578031	-2.1637367654535056	-2.829579457727671	-3.583895236674638	-2.4554892506492174	-1.7981330730962872
0.4413383656596694	0.48280673357364456	0.3395771821494074	0.445917005247543	0.3459515497799731	0.3322002789081605	-1.987902865747062	-2.1342687542613143	-2.7865350875994985	-3.553706893886253	-2.4165375139972856	-1.771303836220428
0.43869448929203414	0.487585901544678	0.33259641036138393	0.4518272146001715	0.3470999102962641	0.3312274035284312	-1.9464315529160934	-2.104800743069123	-2.743490717471326	-3.523518551097868	-2.377585777345354	-1.744474599344569
0.43437660336645156	0.4916453725848716	0.3258777360564475	0.45681227811965397	0.34786803469376004	0.33038824529893185	-1.904960240085125	-2.075332731876932	-2.7004463473431533	-3.493330208309483	-2.3386340406934223	-1.7176453624687102
0.4287594931409181	0.49503789660986003	0.3193557637462285	0.4607507547199083	0.34821420273891934	0.3296598565452194	-1.8634889272541564	-2.0458647206847407	-2.65740197721498	-3.4631418655210977	-2.299682304041491	-1.690816125592851
0.42236479550255757	0.49755779785799104	0.31285892609864885	0.4635884458911132	0.34811056184538386	0.3290401357038954	-1.8220176144231877	-2.0163967094925495	-2.6143576070868075	-3.4329535227327126	-2.2607305673895595	-1.663986888716992
0.41572768430856955	0.4992719479612322	0.30618887801967415	0.46527545546454974	0.3475419451980174	0.32849196107669787	-1.7805463015922194	-1.9869286983003582	-2.571313236958635	-3.402765179944328	-2.2217788307376276	-1.6371576518411328
0.40919829612525327	0.5	0.2992383398324205	0.46573642452480785	0.34653074190813027	0.3279999228635774	-1.7390749887612507	-1.957460687108167	-2.5282688668304623	-3.372576837155943	-2.182827094085696	-1.6103284149652741
0.4027898513616854	0.49976546365178237	0.2920246128164916	0.46501273313697966	0.34513561935216813	0.3275237181360476	-1.6976036759302824	-1.9279926759159758	-2.4852244967022896	-3.3423884943675577	-2.1438753574337643	-1.583499178089415
0.39629014059435985	0.49847408292770123	0.284669340808857	0.46301055432502664	0.34340080371476217	0.3270262342961895	-1.6561323630993137	-1.8985246647237846	-2.442180126574117	-3.3122001515791726	-2.104923620781833	-1.5566699412135558
0.38943146607261075	0.496105353256995	0.27733100834342156	0.45986747129565325	0.3413720220201847	0.32647350127071023	-1.614661050268345	-1.8690566535315933	-2.3991357564459443	-3.2820118087907875	-2.0659718841299015	-1.5298407043376967
0.38206266565401076	0.49268167216362774	0.27012697677481196	0.45547852051246895	0.3390909967410307	0.3258128043486674	-1.5731897374373762	-1.8395886423394021	-2.3560913863177717	-3.2518234660024024	-2.0270201474779697	-1.5030114674618376
0.3742943821008678	0.48814181721344024	0.26307969818875465	0.4500657117825715	0.3366319470786698	0.3250128292451194	-1.5317184246064084	-1.810120631147211	-2.313047016189598	-3.2216351232140172	-1.9880684108260382	-1.4761822305859789
0.3664569256730966	0.4826317066323533	0.25616875975455333	0.4435249415436628	0.33405817027134255	0.32402043695955085	-1.4902471117754397	-1.7806526199550197	-2.2700026460614255	-3.1914467804256326	-1.9491166741741064	-1.4493529937101197
0.35890016012906795	0.47606043420710953	0.2493795515392525	0.4361299896829061	0.3314084825491715	0.3228002548815215	-1.448775798944471	-1.7511846087628284	-2.226958275933253	-3.1612584376372475	-1.910164937522175	-1.4225237568342606
0.35186935794497204	0.46866086267829155	0.24273318173899996	0.4278121299136971	0.32867891271340666	0.3213158372553903	-1.4073044861135022	-1.7217165975706372	-2.1839139058050803	-3.1310700948488623	-1.8712132008702436	-1.3956945199584014
0.3454128241260424	0.4603779140866037	0.23629137634234318	0.41883565271196266	0.3257938777533266	0.31952113170540564	-1.3658331732825335	-1.692248586378446	-2.1408695356769076	-3.1008817520604772	-1.8322614642183117	-1.3688652830825427
0.33936706971315334	0.4514363573796658	0.23009793402741766	0.4092108032286345	0.3226448719619597	0.3174113531614733	-1.3243618604515657	-1.6627805751862548	-2.097825165548735	-3.070693409272092	-1.7933097275663803	-1.3420360462066836
0.33337042125724436	0.4418715154393236	0.22415213605208636	0.3991454732808552	0.31911425511238256	0.31492533511246834	-1.282890547620597	-1.6333125639940635	-2.0547807954205624	-3.040505066483707	-1.7543579909144489	-1.3152068093308245
0.3270850534720677	0.4318490215105575	0.2184044841468359	0.38871694275376334	0.3151210826807552	0.3120994362743771	-1.2414192347896282	-1.6038445528018723	-2.0117364252923897	-3.0103167236953223	-1.7154062542625166	-1.2883775724549653
0.32026469863525875	0.42146955979712636	0.21276248346965815	0.3780873783053265	0.3106432663893893	0.30885671603342935	-1.1999479219586595	-1.5743765416096807	-1.968692055164217	-2.980128380906937	-1.6764545176105852	-1.2615483355791062
0.3128038491382772	0.4108593215601741	0.20710800789612022	0.367368378588654	0.3057724741971603	0.3052703605170409	-1.1584766091276908	-1.5449085304174894	-1.9256476850360444	-2.949940038118552	-1.6375027809586538	-1.2347190987032475
0.3047241348609687	0.40013552280307907	0.2013131795200359	0.35669099032548374	0.3006849754046766	0.30126984361788955	-1.117005296296722	-1.5154405192252982	-1.8826033149078718	-2.919751695330167	-1.5985510443067223	-1.2078898618273883
0.29618828282028253	0.38940915918734204	0.19530990939656515	0.34616845882187397	0.2955586380590505	0.2969352366113667	-1.0755339834657542	-1.485972508033107	-1.8395589447796992	-2.889563352541782	-1.559599307654791	-1.1810606249515292
0.2874291404640933	0.37877092058164535	0.18911682404929872	0.3359156995426878	0.290545171925789	0.2922318092239733	-1.0340626706347855	-1.4565044968409158	-1.7965145746515256	-2.8593750097533968	-1.5206475710028586	-1.15423138807567
0.278695916285664	0.36833989321744603	0.1828626582096701	0.32601803688554876	0.2857418732104428	0.287221879028753	-0.9925913578038168	-1.4270364856487245	-1.753470204523353	-2.829186666965012	-1.4816958343509272	-1.127402151199811
0.2702460950591874	0.3581572361762889	0.17676694031851103	0.31658629674582395	0.28112736345356276	0.28190949661432557	-0.9511200449728481	-1.3975684744565333	-1.7104258343951804	-2.798998324176627	-1.4427440976989958	-1.1005729143239522
0.2623119291915454	0.34834036631346615	0.17108571942647385	0.3076541364818088	0.2766056545586375	0.2763397317725455	-0.9096487321418794	-1.368100463264342	-1.6673814642670077	-2.768809981388242	-1.4037923610470644	-1.073743677448093
0.2550738480223466	0.3388997743753663	0.16597185425830704	0.29933479123500517	0.27204642053478273	0.27054527684947705	-0.8681774193109115	-1.3386324520721509	-1.624337094138835	-2.7386216385998567	-1.364840624395133	-1.046914440572234
0.24848410235120225	0.32991815729767837	0.161372046480912	0.2915951996177586	0.2673217169216774	0.264558156347301	-0.8267061064799428	-1.3091644408799596	-1.5812927240106625	-2.7084332958114716	-1.3258888877432007	-1.0200852036963748
0.24234733475112227	0.32140432947614206	0.15708479258555696	0.2845505316910522	0.2623376364455645	0.25842603222581173	-0.7852347936489741	-1.2796964296877684	-1.5382483538824898	-2.6782449530230865	-1.2869371510912693	-0.9932559668205161
0.2363159606094917	0.3133850099313842	0.15283473061903763	0.2780975534350377	0.25710907378470693	0.25217425526168435	-0.7437634808180054	-1.2502284184955772	-1.4952039837543172	-2.6480566102347014	-1.2479854144393379	-0.966426729944657
0.22996717858405652	0.30587944092566727	0.14838550083036373	0.2723460060119099	0.25170467205251734	0.24585130846670972	-0.7022921679870366	-1.220760407303386	-1.4521596136261445	-2.6178682674463167	-1.2090336777874064	-0.9395974930687978
0.2228937743235193	0.2988517790859411	0.14361808468420767	0.26714293270196815	0.2462319599521022	0.23948281876455324	-0.6608208551560679	-1.1912923961111948	-1.409115243497972	-2.5876799246579316	-1.170081941135475	-0.9127682561929387
0.21493961281543225	0.2923342414412198	0.13861629814258813	0.2625493527158203	0.2408104702064629	0.23310612913678677	-0.6193495423251001	-1.1618243849190035	-1.3660708733697993	-2.5574915818695465	-1.1311302044835427	-0.8859390193170795
0.2062691204281464	0.28623449700551024	0.1335582517811636	0.2584145858204078	0.235534494161108	0.2267530928120675	-0.5778782294941314	-1.1323563737268123	-1.3230265032416266	-2.5273032390811614	-1.0921784678316113	-0.8591097824412208
0.19727907038786371	0.28059222989647686	0.12864244621113244	0.2547337889004196	0.23043146593585737	0.2204444596557139	-0.5364069166631626	-1.102888362534621	-1.279982133113453	-2.4971148962927763	-1.05322673117968	-0.8322805455653617
