sample.name	rep1	rep2
noENH	-3.6103509741808297	-0.4153615524612642
noENH	-2.8267518635581714	-0.928119835156285
noENH	-4.214422297849691	-2.5242228934826416
noENH	-4.156319343286122	-3.518771407759265
withENH	-1.038722042712674	-1.7313953153636057
withENH	-2.407204839795777	NaN
withENH	-0.8628843235719668	-0.9158198865010334
withENH	-0.4775941676871751	0.07595960669399793
noENH	-1.0063862514249964	-0.5131765653839182
noENH	-5.557883554286694	-3.9550031293072325
noENH	-4.354148306107305	-2.5075441523360107
withENH	-1.9261887648952871	-1.8571646988615882
withENH	-0.4129526592146917	-0.10630302868472041
withENH	1.0532431191730134	0.9554467993767636
withENH	-3.2027709737764583	-2.53875023742121
noENH	-3.6103509741808297	-3.281762464684032
noENH	-5.780275975623142	-3.3681410956705946
noENH	-0.3529631314881778	0.22476923818515027
noENH	-1.920436383324923	-1.2481575235173619
noENH	-3.0957778013510717	-2.3762996190577583
noENH	-4.784312625890983	-3.507544152336011
noENH	-3.2954776368274175	-2.486009791390068
withENH	-1.8077427693795056	-2.3851095779597298
noENH	-4.291636013873184	-4.2534707005008485
noENH	-1.898476360977454	-2.5075441523360107
noENH	-3.8327433955172774	-2.8514985535533723
withENH	-0.8574370030203199	-1.3688252359788977
noENH	-4.262427670760522	-3.955003129307232
noENH	-4.048922600288063	-3.643912055849055
noENH	-0.6145495612594181	-0.0159724895060952
withENH	0.9147232550915854	-1.2210160352802073
withENH	-1.7076568620908656	-2.0663210145174404
noENH	-2.6875285135177087	-2.3000254026965887
noENH	-3.7750047868073096	-3.677674111165821
withENH	-1.155666072799813	-0.7313953153636059
noENH	NaN	-1.8123987338644318
withENH	1.8648708077336085	2.0744996656065493
noENH	-4.925376169305677	-4.539965630028389
noENH	-4.489044677958696	-3.2300101768071023
noENH	-1.941324208671199	-1.407379990410579
withENH	NaN	1.3192307577063618
withENH	-2.7291329346831392	-3.1099069386173355
withENH	-2.6177718257354354	-3.133493758934951
noENH	-5.242619189680343	NaN
withENH	-2.892631666966019	-2.985292635462954
noENH	-1.7571923625101007	-1.2812682965123352
noENH	-2.120025347597749	-2.440429956477474
withENH	1.2759028855820875	0.5932755490656212
noENH	-4.0936578899335565	-2.6572926767100284
withENH	0.26836020970628605	1.1267082016360983
withENH	-3.577129841238089	-3.985292635462954
withENH	0.48218804513463964	1.9631916765320483
noENH	-3.5764036422574916	-3.0425430495975077
noENH	-1.890064678487839	-1.3040107582508789
withENH	-0.8697872233344821	-1.1472951548771804
withENH	-1.5389947123513181	-1.5319139471532197
noENH	-0.1292242844442133	-0.3555410588909611
noENH	-0.7609728372275191	-1.1449740729513027
withENH	-2.407204839795777	-2.6073803247541933
noENH	NaN	-3.333514752560962
noENH	-1.3344531557878512	-0.6070798258869253
noENH	NaN	-1.7356587456354875
noENH	-1.872910965317849	-1.477029435637231
withENH	-1.291727622375841	-1.6573947339198292
withENH	-1.3706789637706627	NaN
noENH	-3.1810288988036	NaN
noENH	-0.07429807394061982	-0.0481125336987136
withENH	-1.139724528930791	-1.1099069386173357
withENH	NaN	-2.657394733919829
withENH	-2.3140954354042957	-1.9793228288071918
noENH	-4.556893372222573	-3.304010758250879
noENH	-4.0781299355316465	-1.8056255052690056
withENH	-2.2177270409320644	-2.9013203168059185
withENH	1.846516305551091	1.0346009282278388
noENH	-2.8448162278178524	-2.4996820345630404
noENH	0.3331900830833392	0.6316388774588813
withENH	4.219057289964209	3.601587968032752
noENH	-2.0363595912806765	-2.285151730999563
noENH	-3.5278888139888567	-2.058457894865463
withENH	-1.1201135088118201	-1.206496965543374
noENH	-5.025388473459674	-4.304519794310217
noENH	-4.509298270585099	-3.6450476760859463
noENH	-3.8983656621564036	-2.8998615751147714
noENH	-4.932803494769549	-3.2547780819560446
withENH	0.4635009098029223	0.005570278802600082
noENH	-3.816801851648256	-4.138080597086265
withENH	2.2172860251120166	1.9046510102639878
noENH	-4.497876244922417	-4.201122011167502
noENH	-2.8178697238202517	-2.2385970288038224
noENH	-4.387958552844382	-4.239348041386438
withENH	3.320402699672195	3.25773753845913
withENH	0.6516888492577914	0.194604103192617
noENH	-4.780275975623142	-2.6379407895916858
noENH	1.7590853325203706	1.8760608391061755
withENH	3.9054154160079118	3.7604577809660684
withENH	0.08464825653389774	-0.1788542923348273
withENH	-2.647337400823008	-3.2674482156038156
noENH	-1.118497877851155	-1.4795297761664146
noENH	-3.745081311677443	-2.8998615751147714
noENH	-4.771315021624511	-5.051816597152479
noENH	-2.0138766524588467	-1.922581651614855
noENH	-3.4845815906828475	-3.355541058890961
noENH	-5.688353486182103	NaN
withENH	-0.012718390978509575	-0.20088059866482633
withENH	-3.3017564485464677	NaN
noENH	-2.625844820422672	-2.7205378756702094
withENH	1.1746727773052759	0.6677595758636925
noENH	-3.4177058962384335	NaN
withENH	-1.6702392456295705	-1.5238765657241842
noENH	-1.773849706463709	-3.3148990743936153
withENH	0.36478637230033023	-0.01702790465641557
withENH	-1.7807388386478618	-1.8017846432550038
withENH	-1.9861810196838954	-2.053323410250968
withENH	-1.2971175417524623	-1.8289033065661777
noENH	-2.08616946340013	-0.6330750344198699
withENH	-0.8401642470718831	-1.135072776392408
withENH	2.4846965815932887	2.1993420221992803
withENH	-3.0514895887662425	-2.9640560721538813
withENH	-1.5929507270751326	-1.7184786658719726
noENH	-3.851359073684624	-3.7929463711982594
withENH	-0.44784682429312284	0.7991194013351737
noENH	-2.8416765202872853	-2.1630640417083242
withENH	-1.3483111507422083	-2.0850322699783064
noENH	-2.6103509741808297	-3.45254091550218
noENH	-0.6952230516944249	-0.5624060873705293
withENH	0.7037355970273866	0.15179101965364394
noENH	-3.1408656908796093	-2.2037028637253915
withENH	2.0142589286424997	1.651074321458807
withENH	1.3339467111076302	1.1029846204348681
noENH	-3.3530643877659507	-4.01850607161339
withENH	-1.1249379712391174	-0.7313953153636059
noENH	-1.710807321143828	-1.5122743169605442
noENH	-2.951644667298395	-1.5310782791644004
withENH	-2.3582952393148306	-1.8188581566139457
withENH	-2.0586961498763046	-2.470418963765928
withENH	NaN	-2.978122915826694
noENH	-2.499154763512606	-1.999397248665686
withENH	-1.8718731067992214	-1.5773341676824402
noENH	0.44595470250243885	0.9108914187163439
noENH	-4.281728226719459	-4.230010176807102
withENH	3.4606282800313877	3.142895582040092
withENH	-0.5182361521845207	NaN
withENH	2.5378689497006297	2.4121955382652436
noENH	-4.07983625748205	-3.4144347479445294
noENH	-4.61035097418083	-4.031106108393024
noENH	-4.262427670760522	-2.8650961569540945
noENH	-0.7673721423925044	0.6384351534812693
withENH	-0.3401642470718832	-0.24658213988536554
noENH	-0.8122560961086245	-0.5433948850131056
noENH	0.266638135713827	1.4924558476639889
withENH	-2.9029000024198455	-3.447602349363015
noENH	-3.050923565566811	-2.890872791887517
withENH	-0.5530066188110594	-1.1099069386173357
noENH	-3.0253884734596737	-2.915628890973088
noENH	-3.32575338174941	-3.014447052098526
noENH	-1.3080044070791834	-1.0336129640035987
noENH	-0.8941439401814208	-2.3269719066941903
noENH	-0.5769279726433794	0.9676122856138123
withENH	2.0345609857130746	1.7015640919125004
noENH	-4.043310381456936	-2.6519340616711857
noENH	-1.210420367292194	-1.590006312527984
noENH	-2.2233278510715824	-1.323972747748745
withENH	2.5392141199993787	2.1076406371927128
withENH	0.7703333457564103	0.5515315235231195
withENH	-0.8718731067992214	-1.5836673736005202
withENH	0.3176369812470905	0.15740847396816998
noENH	-2.2884228792934675	-1.151400342110736
withENH	-0.34831115074220853	0.26860468463639386
withENH	-0.6702392456295707	-1.1908269340009034
withENH	-1.2045756732807589	-1.2619100320623857
noENH	-4.402832224541408	-3.392066934916075
withENH	0.5173877575462006	0.5249444378961794
noENH	NaN	-1.8294722472233733
withENH	-2.9181667590731566	-2.933029176533257
withENH	3.154189189786975	2.9647122783188866
withENH	-1.7957701277134297	-1.748368981325275
withENH	2.8852794771991035	2.874877691602962
withENH	-2.255201746350727	NaN
withENH	-3.7058631553602916	NaN
noENH	-1.773849706463709	-1.668008824529257
noENH	-1.3973572508466312	-1.2560053853400466
noENH	-4.875261447445178	-4.092506653057168
withENH	1.2352438421754206	0.9850843882744471
withENH	0.9736169441451538	-0.030955597222513953
withENH	0.3692891185570665	0.6410216033861666
withENH	3.044006272036552	2.70399082930704
noENH	-2.5230175673961392	-1.4609894501402703
noENH	-3.375885720543807	NaN
withENH	-2.933273651463365	-2.355359072085399
withENH	0.9147232550915856	NaN
withENH	-0.5427323241767479	-0.1474790041230699
withENH	-1.1830067916831395	-1.395912806054417
noENH	-5.095777801351072	-3.6888291920283653
withENH	0.08820986725843016	0.9448628919967865
withENH	-2.740628573520969	-3.3001470772385733
noENH	-0.12518096094094944	-0.5466024972940153
noENH	-4.07983625748205	-2.333514752560962
withENH	0.2042298722865704	-0.23389565589278938
noENH	-1.7341941949310085	-1.0125073309919472
noENH	-2.8954242259766874	-3.1943862670763807
noENH	-2.2015454286135006	-2.0975334853891288
withENH	-0.9921673405169331	-0.5467784105307465
noENH	-2.3635505948728586	-1.7302457140065002
withENH	0.923260011771056	1.1166015911913443
noENH	-0.9740415934594532	-0.621715172255322
withENH	-0.05925209090265782	-0.5913413557672383
withENH	-4.039473055295289	NaN
withENH	2.454808429433577	2.54959759446184
noENH	-6.124924147010588	-4.366724965405188
withENH	-2.097765077674021	-1.7313953153636061
withENH	-0.6702392456295707	-0.6672649779438904
withENH	-0.15566607279981248	-0.8833984088086557
noENH	-3.4848200920969705	-1.729936573672459
noENH	-1.362423460737244	-2.1192971731595893
withENH	-0.6702392456295707	-0.5449821911327248
noENH	-2.159693111610533	-2.3261505168556544
withENH	-1.9921673405169331	NaN
noENH	0.29653962142768875	0.392690115900171
withENH	0.6352396089974797	-0.063970654450477
noENH	-4.922596406634726	-3.0925066530571677
noENH	-2.4022427788506295	-1.3148990743936149
withENH	-1.930655327280291	-1.545410926670127
noENH	-3.490056740463118	-2.7025601347411534
noENH	-3.9788337712639326	-4.192042326608082
noENH	-5.241868177097727	-3.9119344074153464
noENH	-1.2239341528417533	-0.970516128678557
withENH	-2.944457557977592	-2.4862828175270746
withENH	-1.6214179350631994	-1.8918599875568523
withENH	0.8252381845689256	0.730020754375164
withENH	NaN	-4.296179934147132
withENH	NaN	-3.1099069386173355
noENH	NaN	-3.8149726775282584
withENH	-0.5444698621315888	-1.6261854255284198
withENH	-2.8759523684928032	-2.657394733919829
noENH	-5.195313474901986	-1.507544152336011
noENH	-0.5924290661835672	-0.21803753514102597
noENH	-1.4139537613773263	-1.347079480142765
withENH	1.6395650761344531	1.3729413444511296
noENH	-4.041599212305862	-3.6774691537783233
withENH	-1.3279901584935354	-1.0892810013121474
noENH	-1.7544415840450385	-1.4761762746620297
withENH	-0.7857164630495068	-1.2051616054165382
noENH	-5.100676600763911	-3.775776143850994
noENH	-5.14640387442104	-4.291815461280574
noENH	-2.6103509741808297	-2.7534707005008485
withENH	0.778790268692828	0.44794800708513394
withENH	NaN	1.406108208386329
withENH	-1.8587239748522328	-3.4038206573351015
withENH	-0.007496288479295177	-0.7313953153636061
noENH	-3.288422879293467	-3.314899074393615
noENH	-2.5708226099941927	-4.471018276310897
noENH	-3.688353486182103	-4.000294367488453
noENH	-1.6628183940749652	-2.621173240590143
noENH	-1.9715839864163751	-1.1635784991709142
withENH	0.013287089575174882	-1.2459684881933641
withENH	-1.4947856647000066	-1.7403562693622372
withENH	1.6989945640361483	1.2661749154428528
noENH	-4.478833771263933	-2.5075441523360107
noENH	-4.6378716559598105	-3.148022309251539
noENH	-2.64378839603841	-1.3779088719194155
noENH	-4.418931635735482	-2.5075441523360116
withENH	1.4001500822618271	1.094575284861345
withENH	0.3415379221467828	0.6363072247256887
noENH	-4.873385380014623	-4.803000035862182
withENH	1.2228455504539173	1.2450955597150157
withENH	1.4717797592428572	0.9721677387828136
withENH	-0.4775941676871751	-0.33491754386511197
withENH	0.9917732722319004	-0.014915611725553057
withENH	-2.458735140435859	-1.8606783323085725
noENH	-4.721547184849054	NaN
noENH	-3.669244663234398	-2.400628948419499
noENH	-3.5106965700691264	-2.4144347479445294
withENH	2.6737151555877903	1.9072051489596233
noENH	-2.008314960100732	-1.380173552818857
withENH	-1.9597458628245557	-3.453861339834697
withENH	0.7319934972707144	0.8535671853575502
withENH	-0.4775941676871751	-0.03951761072593807
noENH	-2.6514305265963	-2.8514985535533723
withENH	1.7710822790513499	0.9202608929964016
noENH	-5.170858674661513	-4.646768881446252
noENH	-3.747854497930765	-3.1774691537783233
withENH	2.926646626068769	2.54162317904281
withENH	1.7804221633799946	1.8649719486297995
noENH	-3.2172043209159424	-3.4066152434852306
noENH	-4.124924147010588	-3.707896756471751
noENH	-1.672147946712401	-0.6584669317436463
withENH	2.779068155734019	2.7373741678530275
noENH	-3.6103509741808297	-1.319522468504521
withENH	-2.2167939478253116	-2.965780056971923
noENH	-4.039194272984704	-3.3288831516247326
withENH	-0.892631666966019	-1.1235309698358877
withENH	1.8242862971277685	1.5303856626649004
withENH	1.8191455951093543	0.9264987078114013
noENH	-2.8733853800146236	-2.870114231720719
noENH	-5.3603727211724825	-3.6185754647247546
withENH	-1.5707035720786569	-2.6948694393384924
noENH	-4.402832224541408	-3.5604414843473093
noENH	-3.4177058962384335	-1.992970979506253
noENH	-2.679613636617943	-2.1355753749490534
withENH	1.6407866640986173	1.733063135605653
noENH	-3.9888625974345597	-2.1355753749490534
noENH	-2.747854497930765	-2.8294722472233733
noENH	-3.564913774176743	-2.025041863014113
noENH	-3.4039000967134037	-2.5242228934826416
noENH	-4.7358818562646885	NaN
withENH	-1.3356062417609225	-0.8539515642818719
withENH	-1.0072742329071414	-1.3480666758121005
withENH	-3.3483111507422088	NaN
noENH	0.7488561861141096	1.3056267404486452
noENH	-1.9538397033480943	-0.9372284275792563
withENH	0.4672642781203641	-0.40946722047624373
noENH	-3.802996052123226	-3.9225816516148546
withENH	0.9996121526780983	0.9124608744111186
noENH	-3.1537896995208134	-2.87070332731936
withENH	3.1926994839305425	2.694342018705375
noENH	-3.347316568347036	-4.340434166500753
noENH	-3.4066388165963453	-2.2534707005008485
noENH	-4.127458831849786	-5.127701317002866
noENH	0.16637232922311118	-0.17194112055157218
withENH	0.1839098879069746	0.406108208386329
noENH	1.0685876747493406	1.7426824771971625
withENH	-0.21080762699227362	-0.09396539474831433
withENH	0.24390113482650522	-0.6411091925426956
noENH	-3.1509193555435324	NaN
noENH	-2.8733853800146236	-3.1197305450683555
withENH	2.0703240992387375	1.9239565132489482
noENH	-2.465961064845655	-4.395069423077599
noENH	-1.9202286789417369	-0.7291449302865207
withENH	-0.8222423390746207	-0.5387502374212103
noENH	-2.4948737567608936	-2.7876520715287465
noENH	-2.7855995977228964	-2.592506653057167
withENH	-3.0942376989070457	-2.4786292449836393
withENH	0.9818374509501222	1.728036303273691
noENH	-4.587670707480891	-3.5519382716944645
noENH	-1.3800533547590352	-0.1625850887933078
noENH	-3.8327433955172774	-2.9162484456967745
noENH	-3.255104282778322	-2.7278304480290014
noENH	-5.254207163955554	-3.9112216133648134
noENH	-1.431027274736268	-1.791943773604884
withENH	0.988919175037921	0.4909971059728421
withENH	1.4881439492562207	1.7052944732965591
withENH	-1.255201746350727	-0.7313953153636061
noENH	-0.557190039930002	-0.19204232660808152
noENH	-3.8178697238202517	NaN
noENH	-1.5659568548223763	-0.5426866373587285
noENH	-0.8931295249551111	-0.837150591266672
withENH	NaN	-1.0939653947483141
withENH	-2.518236152184521	-2.6244801114470944
noENH	-0.8029960521232256	-0.7290159002603753
noENH	-1.689785441675235	-0.028376315637451688
withENH	-0.6236845434338301	0.04621226329994599
noENH	-4.530916506686425	-2.8317768738496683
noENH	-3.4465636451665773	-2.8412564827925753
withENH	-2.3426645876010666	-2.3163578160847624
withENH	3.2729871784785294	3.7115481804851225
noENH	-3.4719308715014177	-3.608717391903356
noENH	-4.365238476344298	-3.433543570892234
withENH	1.0860916734035666	0.8091730659990967
withENH	-0.4902912730863793	-1.9097325566221188
withENH	0.7595736063296713	0.9060346052516856
noENH	-1.0484720865727146	-0.20353796544591107
withENH	-2.1296708642668682	-2.3163578160847624
noENH	-3.0542957910200608	-1.881512508329616
withENH	-0.34256333132329375	-0.7313953153636061
withENH	1.1874769706787114	0.6808189023446669
withENH	NaN	-2.567896583080727
noENH	-1.9440883713578252	-1.7569036212727283
noENH	-1.1097876414536876	-0.9502799583228174
noENH	-2.3498234239576106	-1.8536404353670468
withENH	-1.1499182533808978	-1.4683609095298122
withENH	-2.333204258352	-2.431835033504698
withENH	0.08875265486663442	0.16168948071988198
withENH	-0.1556660727998127	-0.7876326799928123
withENH	-0.43704006933653994	-1.2338956558927892
withENH	0.6806144865225758	0.15642771580152698
noENH	-4.347316568347035	-3.770578558169805
withENH	-1.3105591888279362	-2.221124926143188
withENH	2.2530713208519417	2.3949769495070745
withENH	2.815187581540671	1.5581113018313788
withENH	-3.110811837015552	-2.4862828175270746
withENH	1.2569723422276207	0.6532982205656859
noENH	-4.098227201057491	-2.849793239472046
withENH	-2.938728081555473	-1.7010216663200877
withENH	1.363708086293767	1.0721328204222802
withENH	1.756025509072527	1.1563342406788817
withENH	2.7593085584585806	3.198029912232288
withENH	-0.6440055356825032	-0.8383105192801181
noENH	-1.4325638549655468	-1.161760045812138
withENH	-0.606108908209855	1.346607196637667
withENH	-0.9403284089973152	-1.6948694393384922
withENH	-0.05320213243752925	0.2686046846363941
withENH	0.619112509495166	-0.32039446635260327
withENH	-1.2947301105373645	-1.8309309889145202
noENH	-4.560464406844583	-3.6039638490311683
withENH	1.4649596514940695	0.9793365688555323
withENH	1.271657799806861	1.5929795357163246
withENH	0.8899824895270719	-0.13319670896185437
noENH	-2.685197440559754	-2.333514752560962
noENH	-5.39171068770549	-5.677469153778324
withENH	-3.103198652905677	-2.868898839113541
noENH	-2.029705619582977	-1.934492906333328
noENH	-3.6365846841278975	-3.3110385558615887
noENH	-2.5685307984862025	-2.3013624698457518
withENH	3.583162473268252	3.6752614723275503
noENH	-4.060583137405373	-2.986754600460311
withENH	1.6516888492577915	1.709555622347723
noENH	-4.124924147010588	-2.7274264449266212
withENH	0.8151875815406711	0.26860468463639386
withENH	3.0676517118041655	3.012765780206804
withENH	-1.6213296451486245	-1.2788831106660996
noENH	-4.488141610347606	-3.0050438118068277
noENH	-1.0519901240015304	-1.1007271598621358
noENH	-4.602467316251671	-4.092506653057168
withENH	3.5503118288827094	3.4385296860787067
withENH	2.9035045605317076	2.5905327795237563
noENH	-4.884973354289835	-3.507544152336011
withENH	1.0667263485366352	0.6378384943021131
noENH	-2.932279069068192	-2.6070798258869257
noENH	-3.2477808947961213	-3.0925066530571677
withENH	-0.1677389051003877	-1.079318618783913
withENH	2.4895762896544804	2.009084762978837
noENH	-5.00266839695959	-3.297973203530221
withENH	-1.032809325014279	NaN
withENH	1.5358680921193877	1.3653445493469984
withENH	-1.9332736514633644	NaN
noENH	-4.316619771124119	-2.6774691537783233
noENH	-4.069782592818127	-4.02539245719863
withENH	2.2295569248681963	1.7776183321242516
noENH	-4.742903852107574	-4.677469153778324
noENH	-5.660977047250798	-3.3325729168075315
noENH	-1.5683897324082845	-1.2560053853400466
noENH	-4.660977047250798	-1.9669757709733084
withENH	2.239898231021698	2.6305962914527843
withENH	1.4760630591074477	1.6256466156896134
noENH	-1.2802023724884988	-0.9103033218364182
noENH	-4.247780894796121	-3.7091780135056616
noENH	-1.7579081625946875	-2.1295069437790555
withENH	0.045967788369837725	-0.0850322699783066
noENH	-3.447901143471503	-2.8563213158847693
withENH	0.6121190836166059	0.35975257269458916
noENH	-1.4606038546761475	-0.7944117749849622
withENH	-2.907204839795777	-3.223248411693281
withENH	-1.4478468242931228	-2.3163578160847624
noENH	-4.139797818707613	-3.5369909968627953
noENH	-2.2256871239455047	-0.38902455368558636
noENH	-3.9888625974345597	-3.788665364446547
withENH	-0.4293730738233209	-0.599878112446709
noENH	-2.6103509741808297	-1.0772124931404559
noENH	-4.45834788073578	-2.8998615751147714
withENH	2.1480071550510482	1.6471163078901236
withENH	-2.961470543294017	-4.245968488193364
withENH	0.30773444804043026	0.4061082083863288
noENH	-1.5223123599688757	-0.9215928268946337
withENH	2.9243093039207833	2.7668555521642193
noENH	-4.873385380014624	-3.5751239439768288
noENH	-2.152686136174325	-2.068853795667989
withENH	-1.184812418459329	-1.4704189637659282
noENH	-4.48482009209697	-2.770578558169805
noENH	-3.9699827703972033	-3.471018276310897
noENH	-4.503435770264318	-3.2445097465022172
noENH	-3.015185368128755	-3.3343462354991544
noENH	-3.1376080537202813	-2.9612621197789144
noENH	-5.014028435209632	-5.229015900260375
noENH	-3.5786421144534915	-3.662822377813922
noENH	-1.7967899841286865	-1.5258070903485679
withENH	-1.2321181332376856	-1.9944297211973996
withENH	1.6989945640361483	2.096423709253714
withENH	-2.7857164630495066	-3.5066890281889114
noENH	-1.7228257034392422	-1.5217580115557119
withENH	-0.22000708240502792	NaN
noENH	-3.0420672146063037	-2.9225816516148546
noENH	-0.17879934838388045	0.5680064112393176
withENH	0.779992917594972	0.8266001377572809
withENH	0.4644910918670425	0.29097249766484845
withENH	-1.1519763076170138	-2.4779153210036644
noENH	-2.693437407471432	-2.076993205246855
noENH	-1.50792157840498	-1.0925066530571672
noENH	-2.383555604156711	-2.06044148434731
withENH	-2.933512152877488	-3.839566158027539
noENH	-2.7854376807389207	-4.4848240758359275
noENH	-4.741868177097727	-4.724774868556681
noENH	-4.61035097418083	-4.314899074393615
withENH	3.0674847256726028	3.2803998354965778
noENH	-1.1799717935914287	0.6937757947372998
noENH	-0.06603045795701945	-0.29994873292764357
withENH	-0.47684962601090575	-0.13469795304261606
noENH	-2.378202970862167	-2.2359729898227467
noENH	-4.760605529807058	-4.372614572249903
noENH	-4.288422879293467	-2.940503559612117
noENH	-2.362423460737244	-1.355541058890961
noENH	-4.61035097418083	-3.5519382716944645
noENH	-3.8448162278178524	-2.761209368810321
withENH	NaN	-3.41268035505596
withENH	-2.4522116053556076	-1.9699984755462423
withENH	3.129462103884598	2.6420630801638385
noENH	-1.9473859614584004	-1.20498138231558
noENH	-4.780275975623142	-3.8162361415427783
noENH	-0.9473859614584003	-1.1047633322187342
withENH	1.614028803783815	1.9316872285233102
withENH	2.937103445389096	2.771105025165577
noENH	-4.98886259743456	NaN
noENH	-1.2405812052658134	-0.6471211879345464
noENH	-4.157838769483323	-4.372614572249903
noENH	0.5772760289949417	-1.6160686091141803
withENH	-2.3515242853219247	-1.7313953153636061
noENH	NaN	-2.0925066530571677
noENH	-4.441058254760344	-4.486785592169214
noENH	-3.5415992123058624	-3.1167559119027626
withENH	NaN	-0.953787736700054
noENH	-0.7463907468992301	-1.1191579303215071
noENH	-4.359100803916238	-3.443979023558545
noENH	-4.402832224541408	-4.479529776166414
noENH	-4.771315021624511	-3.9892229259697842
noENH	-1.8447784104427911	-1.0221173251657694
noENH	-0.42712134675196245	-0.5703095933779405
noENH	-1.9670123503286745	-1.623021369755947
withENH	0.07704888650245456	1.268604684636394
noENH	-2.5323484621795567	-1.971520257904185
withENH	2.9107675595985834	2.8985547621912247
withENH	-2.5447083635457117	-2.1287358613748526
noENH	-3.760935741541112	-3.044766498630053
noENH	-3.7623540676258793	-3.6774691537783233
noENH	-3.2329072230990956	-2.7953260536954643
noENH	-2.7172661780973417	-4.26243165449948
withENH	-1.9880335325251328	-2.353246779154536
withENH	-2.2139706662547405	-3.081615174434152
withENH	0.13361823219180646	-0.2549572714206192
noENH	-3.0176734531748703	-2.4867855921692135
noENH	-1.0107413200626545	-0.8925690825484155
noENH	-3.3879585528443816	-2.285151730999563
noENH	-4.339404084766195	-3.54273881628171
noENH	0.1174873417120541	0.7564449316952284
withENH	0.7968867647977271	0.5487126038291292
noENH	-2.6489349044420596	-1.797050769530996
