enrichment	expression
-3.624805940760446	5.426264754702098
-3.4358512573966635	1
-1.2369137262188175	4.807354922057604
-2.5268513432514434	3
-2.32322980364249	-0.3219280948873623
-1.7919894508937717	1
-2.523647938725081	2
-1.8014133069937557	3.9068905956085187
-2.842609944709892	-2.321928094887362
-3.891055552862705	-0.7369655941662062
-2.4396816401145642	4.392317422778761
-3.1759467962151864	1
-2.4459499042950537	3.321928094887362
-2.9350657422241415	0
-1.136462989677372	-3.321928094887362
-2.271537652511197	2.807354922057604
-2.3654678805732132	-0.7369655941662062
-2.3940247246469792	-3.321928094887362
-1.492661041819069	2.584962500721156
-2.9246084291913634	2
-4.357659986484313	-3.321928094887362
-2.8304567708084107	-2.321928094887362
-1.340728260551171	3.4594316186372973
-3.1881428731186	1.584962500721156
-2.2021365698789754	2.321928094887362
-1.9722454634680677	6.614709844115208
-3.722341696919562	4.700439718141092
-3.007723119786247	-2.321928094887362
-1.6403119739596566	1.584962500721156
-3.376951951614928	0
-2.5220133002435254	3.169925001442312
-4.257173267633542	0
-2.1858512573966635	1
-1.3079382318151127	5.643856189774724
-2.6912637143727505	-1.3219280948873622
-0.6797642131074898	5.78135971352466
-2.7698339047306053	-2.321928094887362
-3.3103460226695804	-0.3219280948873623
-2.5087867027945676	1
-2.0571466928461355	1
-0.7684164790114448	3.807354922057604
-2.946011753521	2.321928094887362
-3.3517414137161703	3.321928094887362
-1.607455719776578	0
-4.438688365538799	-3.321928094887362
-3.7467648808038314	-3.321928094887362
-2.989024012432702	3.4594316186372973
-3.090940359210751	2
-2.6887251671061208	4.169925001442312
-1.592996069815137	-1
-3.1399669141489897	-0.3219280948873623
-4.260616460426162	1
-3.8508006908076005	-0.7369655941662062
-2.8756578022712223	6.658211482751795
-2.675249865830414	1.584962500721156
-3.2324913362670182	1
-2.5936021702606284	-1.3219280948873622
-1.7837106389281563	6.714245517666122
-1.5758596640114844	5.129283016944966
-3.39832673146588	-2.321928094887362
0.15749235155909752	6.044394119358453
-0.5378677301071941	8.499845887083206
-0.9529688430833715	2.584962500721156
0.18089736879286444	2.584962500721156
-4.191125660238032	-3.321928094887362
-2.8962439167455427	2.321928094887362
-2.788647550842473	2
-1.79582545033984	1
-2.051992824924479	2.584962500721156
-3.149095457655998	-0.7369655941662062
-2.7372060320496647	-0.5145731728297583
-1.8139122566165824	3
-1.636851797358353	-3.321928094887362
-3.8912170844135816	1.584962500721156
-1.3278527396516948	-0.15200309344504995
-2.8894740332314717	-3.321928094887362
-2.091239945347363	0
-3.6445872669165196	-2.321928094887362
-0.24860953318554124	2.584962500721156
-1.5371856416362548	-3.321928094887362
-3.3079340897373823	-3.321928094887362
-2.579395450898044	-3.321928094887362
-4.071574989427349	-3.321928094887362
-3.957169648641008	2.807354922057604
-3.282416865485123	1
-3.4317312739408248	3.321928094887362
-2.764726713828646	4.857980995127572
-2.749100478177159	5.614709844115208
-2.8953202958561075	-0.7369655941662062
-2.1588061884543093	5.832890014164741
-2.107869201227656	-3.321928094887362
-3.2472796312894303	0
-1.0529269574375122	6.066089190457772
-2.525142795479366	4.169925001442312
-3.015185003293385	-3.321928094887362
-1.4832586166330675	3.700439718141092
-3.211626677878993	-3.321928094887362
-3.1804679670092533	-3.321928094887362
-0.3145399406481841	5.247927513443585
-2.5370631036763656	3.169925001442312
-0.4545236117801425	1.584962500721156
-0.8059577939246324	-0.3219280948873623
-2.5285413766562486	-1.3219280948873622
-2.2582111396820967	4.392317422778761
-0.8498626570923233	-3.321928094887362
-2.171227456428019	2
-1.7982470101905927	4.247927513443585
-3.4558933809317147	1
-1.2485159749824573	2.584962500721156
-1.1316029436218908	-1
-1.2846784660406512	-0.15200309344504995
-3.2189638314025757	-3.321928094887362
-1.071697497675107	-1
-3.593253065905775	1
-1.8938250082920098	4.321928094887363
-2.1632536437675043	-3.321928094887362
-2.144993746480951	2.807354922057604
-0.46171322876006254	2.584962500721156
-3.75014758993094	-1.3219280948873622
-0.4750687450386387	-1.3219280948873622
-3.455623183983586	-3.321928094887362
-2.548671207509753	-3.321928094887362
-3.944674686371837	-0.7369655941662062
-2.149783432494708	2.321928094887362
-3.2324059595924046	2.321928094887362
-0.7667709521010742	3.700439718141092
-1.8470536201418861	-0.7369655941662062
-2.5401685664116487	2
-3.2448053411639908	-1.7369655941662063
-1.5367538946619246	4.523561956057013
-3.3640562397879274	5.727920454563199
-2.1087147866550096	-0.15200309344504995
-1.7072710775486801	3
-1.0774839359158457	-1.3219280948873622
-2.7997695471005715	4.459431618637297
-1.371670994438544	5.20945336562895
-1.156553957863263	7.199672344836364
-2.652009312545178	3.169925001442312
-2.7383642745455608	2
-0.9007091736333193	-3.321928094887362
-2.4507126036646505	4.954196310386875
-3.492182769064377	-0.15200309344504995
-2.2019612727867166	-3.321928094887362
-0.4582851811642842	2.321928094887362
-1.3429274660896042	-0.5145731728297583
-2.5527274871899084	-3.321928094887362
-1.8298316245594963	-3.321928094887362
-0.6900605272329565	-3.321928094887362
-2.0095183379743546	5.20945336562895
-0.3103572038282023	4.087462841250339
-2.6314692265442683	-1
-1.6743200550361217	3.169925001442312
-2.80599152539627	2
-1.845086148925077	-3.321928094887362
-2.2106983742170705	-1.7369655941662063
-0.3995137007854964	3.584962500721156
-2.2896106322163745	-3.321928094887362
-1.8997073386486278	3.4594316186372973
-1.4943002771930416	1.584962500721156
-3.0890416504780855	-2.321928094887362
-3.1573056450178347	2.584962500721156
-1.3340109164219478	0
-1.6235268484782834	3.169925001442312
-2.792541148255497	-2.321928094887362
-2.8150457714633843	1.584962500721156
-2.229532049882947	3
-2.41965434512204	3.4594316186372973
-2.4003609726665083	4.584962500721156
-2.9064868620096194	-0.15200309344504995
-1.3427127154073308	1
-2.3257705584742654	-1.7369655941662063
-1.703731451639341	6.266786540694901
-1.3967239499185156	-1
-1.5291564844816135	1
-0.8517414137161704	4
-2.906523663576941	3.584962500721156
-1.0764267601030122	0
-1.0521499470181084	3.9068905956085187
-3.1881428731186	-3.321928094887362
-2.992566455716741	-3.321928094887362
-1.6037626663849647	2
-3.2073485986621546	3
-3.403237475877148	1
-3.5550956712583615	-1.7369655941662063
-2.238416795183901	3.169925001442312
-2.757403325846445	0
-2.368075607555035	0
-2.501692307994852	2
-2.6298967550372847	7.426264754702098
-2.007440127413767	2
-3.3610492527998437	-3.321928094887362
-2.965958759994412	-3.321928094887362
-1.6147911268215633	-3.321928094887362
-0.42768763298129026	2.807354922057604
-1.2581180681864734	1
0.9083249271360003	5.727920454563199
-3.218217954835618	-0.7369655941662062
-2.128217466625438	5.584962500721156
-3.0563176310779596	-1.3219280948873622
-2.9898427954409175	-2.321928094887362
-3.064457749036782	2.807354922057604
-2.5879082365212955	-3.321928094887362
-2.755297200202988	6.285402218862249
-1.724196303381845	8.005624549193879
-2.9626910519942156	-3.321928094887362
-2.3560643076232686	1
-1.6565092308086218	2.807354922057604
-2.6053994547783828	-0.7369655941662062
-1.4850655897039915	0
-1.3257927396281988	0
-2.7804106526656365	0
-2.144666980437494	3.169925001442312
-3.2147205617516477	3.9068905956085187
1.0477530102002741	3
-3.3886904705504386	-1.7369655941662063
-3.230350832891162	0
-1.9297274115401681	3.321928094887362
-3.542779089725152	-1
-1.6947609949665283	5.247927513443585
-3.128584735546747	1
-1.7931501479655394	3.4594316186372973
-3.5009413252805306	-3.321928094887362
-1.8124342004219367	4.643856189774724
-2.3804749515992345	3.700439718141092
-2.690149802029796	2.321928094887362
-2.79417355835543	2.584962500721156
-3.361049252799844	5.700439718141092
-2.5102462368293303	2.584962500721156
-2.0138286461791446	3.584962500721156
-3.1313334434811955	-3.321928094887362
-3.0607474799383887	2
-3.0396026091316948	1.584962500721156
-2.062531586288978	-3.321928094887362
-2.387141619056748	1
0.09798330621294493	7.800899899920305
-1.4187688848830033	7.442943495848728
-3.11735508104808	1.584962500721156
-2.2425296541494193	4.523561956057013
-2.689725649745495	-2.321928094887362
-3.1404275628012	-2.321928094887362
-1.6235268484782837	4.247927513443585
-1.999642798021777	1
-2.799921377774345	2.321928094887362
-3.58466741363334	4.584962500721156
-3.563885008856467	-1.3219280948873622
-1.6372858902817855	5.614709844115208
-3.163278051236561	-3.321928094887362
-1.9460117535210002	6.129283016944966
-0.9386883655387993	5.882643049361842
-2.933218590523621	-3.321928094887362
-1.0939697578550194	0
-0.14502341996335721	4.807354922057604
-2.8329363129419436	-3.321928094887362
-2.704080563107036	2.807354922057604
-1.0140297935373237	2
-2.8124685680796957	1.584962500721156
-0.9885071059409017	-3.321928094887362
-2.0189613606967436	1
-1.815844342163442	-3.321928094887362
-3.8511078858410297	2.321928094887362
-1.7738926252147746	3.584962500721156
-4.068603222766448	-1.7369655941662063
-1.9350835986564805	-3.321928094887362
-2.27833865983424	-2.321928094887362
-0.7263036772824474	2.321928094887362
-3.0834416741362918	1
-3.1157992299398547	1.584962500721156
-2.053610213487122	3.807354922057604
-2.4797265977468723	2.584962500721156
-1.8119811344381223	6.643856189774724
-1.4157570250226916	0
-2.8643811179403493	-0.7369655941662062
-2.867379366206279	1.584962500721156
-2.7982838117579147	1
-4.035965710238587	-1
-2.7316210327097625	-0.15200309344504995
-1.8472563369638941	3.321928094887362
-4.365681058670788	-1
-2.27244348648962	-0.7369655941662062
-1.1896749335638617	4.754887502163468
-4.040585684704743	1.584962500721156
-3.320412885030665	0
-2.5072898779801327	-1.7369655941662063
-1.0939331958953666	-3.321928094887362
0.011543797685743429	3.584962500721156
-3.2252510431312347	-2.321928094887362
-0.34732909007516777	2
-2.3996738471574064	1
-2.788110757357474	-3.321928094887362
-3.344331541106202	-0.7369655941662062
-0.290898867377141	1
-4.54696158313527	-0.15200309344504995
-1.6203069355360857	2
-0.7384930038815782	1
-0.7066195064798736	3.321928094887362
-2.4644477734021377	0
-2.346620378335772	6.442943495848728
-2.9539234725983836	-3.321928094887362
-1.9460117535210002	1
-2.3143134506710954	1.584962500721156
-3.242724580653992	1
-0.6646593272863577	-3.321928094887362
-1.5721550188831337	3.169925001442312
-2.2425657323082295	1.584962500721156
-2.25149060814805	-1.7369655941662063
-3.505193696110411	1
-3.746463775816089	-1.3219280948873622
-3.5100709680059623	2.321928094887362
-2.4819574001810203	4.584962500721156
-3.62769528069345	2.584962500721156
-0.8267752622662288	0
-0.5063185912565122	2.321928094887362
-3.1009239770026893	-1
-3.5470474680648874	-0.3219280948873623
-1.4565900836397463	5.285402218862249
-1.2449244913402426	-2.321928094887362
-4.113210276402157	-0.7369655941662062
-3.195628066868636	1
-3.4811514409007485	3.807354922057604
-1.3943977555229008	4.954196310386875
-3.6814017791239197	-1
-2.246100354737738	11.795633844506778
-3.61066556614748	-0.3219280948873623
-5.071949855614077	2.321928094887362
-2.126051080140913	2
0.31036767786187924	2.584962500721156
-0.8831091492901111	8.29920801838728
-0.24140505420472297	-1.7369655941662063
-1.6043449603724855	1.584962500721156
-3.757173267633542	-1
-2.1034021728414882	-3.321928094887362
-1.381570027841431	1.584962500721156
-1.0625718423033315	4
-2.806178937071166	3.4594316186372973
-2.764726713828646	3.321928094887362
-0.9635779187056623	-1.7369655941662063
-3.007440127413767	3.807354922057604
-1.7177386397241392	-3.321928094887362
-3.4260662675636353	2.321928094887362
-1.5646233666521216	-3.321928094887362
-2.706988105118678	1.584962500721156
-1.6589798409154919	0
-3.219732047302087	-3.321928094887362
-1.1345618466957466	6.442943495848728
-3.415808670225668	-1.7369655941662063
-0.08908014657772373	2
-1.4309438423879892	1.584962500721156
-2.6756907612723273	-3.321928094887362
-3.7987572871665396	1.584962500721156
-1.3466731874129487	-3.321928094887362
-1.5986930123382743	-3.321928094887362
-2.074600450798292	0
-0.5251434613031736	3.700439718141092
-3.179467484369879	1.584962500721156
-1.6065807262912413	-0.15200309344504995
-2.2634019246216717	-2.321928094887362
-0.8967119070873844	-0.5145731728297583
-2.517679890457061	2.584962500721156
-2.305533596605472	4.643856189774724
-2.344393990030299	-1.7369655941662063
-3.5578764977638055	-3.321928094887362
0.38450287257144566	3
-2.002326181076453	0
-1.720675697745531	-0.15200309344504995
-0.8371192740823643	2.807354922057604
-2.022013300243525	6.741466986401147
-4.267719874245165	4.954196310386875
-1.8574361376707231	5.727920454563199
-1.9756886562606877	-0.7369655941662062
-2.6744405910077353	3.9068905956085187
-3.126710708778513	4.754887502163468
-2.5404795294156877	-3.321928094887362
-3.637388547224716	0
-2.740893497013489	-2.321928094887362
-1.6182953064380254	2
-3.4941362214392777	0
-2.67976421310749	-3.321928094887362
-2.421734519481906	2
-2.3923827525068386	2.584962500721156
-1.5642005974504616	4.459431618637297
-1.6907773662724892	1
-1.5572960300571315	1
-2.6063935069771604	2.807354922057604
-2.319193899605228	3.4594316186372973
-2.9103238530929785	-3.321928094887362
-3.4845764905852024	3.9068905956085187
-1.564506922767625	2.584962500721156
-3.0409972253430357	-2.321928094887362
-3.4964511474041124	-1
-0.40869764179776574	2.321928094887362
-3.065899318729393	1
-2.3725910593563646	-3.321928094887362
-1.3652894131201	-0.3219280948873623
-3.5636386053546256	1.584962500721156
1.5616957726723435	3.4594316186372973
-1.5492371922547132	3
-3.035350726644981	-0.5145731728297583
-3.3084581344538155	-0.5145731728297583
-2.8106547021217425	0
0.010518427903362437	-2.321928094887362
-0.477943657591718	3.169925001442312
-2.403146816508058	-2.321928094887362
-1.7738581828349245	-3.321928094887362
-2.2271503056262474	-0.5145731728297583
-3.6435202564697198	-3.321928094887362
-0.8806440201825917	-2.321928094887362
-0.7913483493136697	3.321928094887362
0.8002697439630618	3.321928094887362
-2.608193791404256	2
-1.587103368127392	1
-1.2113393655795985	7.2761244052742375
-1.7087972591278922	4
-1.3141251831535183	4.906890595608519
-2.1285253702663525	5.906890595608519
-1.9312264820316616	5.727920454563199
-3.2055014469616343	3.169925001442312
-2.704043301696321	4.169925001442312
-1.663756779763796	-1.3219280948873622
-2.179331149550557	5.491853096329675
-2.9591286084945336	2
-3.4045835659821506	4.643856189774724
-3.000904523713209	-2.321928094887362
-2.5830634088961286	-0.7369655941662062
-1.5119892269812578	-0.15200309344504995
-2.4921266827461728	-3.321928094887362
-2.285985739792596	4.087462841250339
-2.34310720933122	-3.321928094887362
-3.651625625892814	-0.5145731728297583
-1.7434676878646962	2.321928094887362
-4.411117588442569	6.087462841250339
-2.2464564828542297	0
-3.241699639446267	3.584962500721156
-3.8334784757036133	-1.3219280948873622
-1.8093100500667219	-3.321928094887362
-3.083441674136292	5.584962500721156
-2.64053289889395	0
-2.7278981929659913	1
-2.9384583073258956	-1.3219280948873622
-0.36632506504604395	2.584962500721156
-0.30853864648252183	7.219168520462161
-3.0366121205291696	1
-0.2054757597501129	5.321928094887363
-2.808869292599727	-3.321928094887362
0.006740440679183668	4.392317422778761
-2.1591873291765555	-3.321928094887362
-2.0473258731425648	2.584962500721156
-3.8699734052311534	4
-2.3206812161880244	-0.15200309344504995
-3.034956712674538	-3.321928094887362
-2.578742325135167	-2.321928094887362
-2.4310232610079283	-1.7369655941662063
-3.2277264231067577	3
-3.1062630069141477	2
-3.0760416398551005	1.584962500721156
-2.65706440218142	5.882643049361842
-1.469339460945132	4.087462841250339
-2.6545835659821506	-1.7369655941662063
-1.9451871676720356	5.584962500721156
-2.2431897173515196	4.321928094887363
-3.1451203819150373	3.807354922057604
-4.353920791322215	4.807354922057604
-3.8673793662062796	-1.7369655941662063
-1.601740114630182	-1.3219280948873622
-2.480775699893516	-3.321928094887362
-2.305957793924632	2.321928094887362
-2.4396816401145642	1
-2.0425422804924422	4.087462841250339
0.24301142018379712	4.807354922057604
-1.9021450790170975	-2.321928094887362
-0.99985304213162	2.321928094887362
-1.7008129949615969	4.087462841250339
-1.738592625176326	5.321928094887363
-1.1799455929253542	0
-2.655375385751822	2.807354922057604
-1.9596159396863926	-1.7369655941662063
-2.4038250509597425	-1.7369655941662063
-2.640502143702004	-1
-3.8751070690235285	-3.321928094887362
-1.0686361634071002	1
-3.4376921045000355	2.584962500721156
-2.829230345031017	2.584962500721156
-2.7352626971468545	-1.7369655941662063
-3.149805360150226	-3.321928094887362
-2.509955138961703	-3.321928094887362
-2.8218557106551048	3.321928094887362
-3.554607290559144	-2.321928094887362
-2.109781910380245	1.584962500721156
-0.12218105047515071	3.169925001442312
-2.8012584449235076	-1.3219280948873622
-3.263176379036567	-2.321928094887362
-3.4861530302581185	2.584962500721156
-1.0367647142318483	9.659995892429977
-3.3035596240041145	2.584962500721156
-1.5396730811404717	3.169925001442312
-1.7136135426860002	4.643856189774724
-2.07409144515192	-1.3219280948873622
-3.038945026176667	3.9068905956085187
-0.7194058378697223	7.312882955284356
-2.4965165121072723	1
-2.3578361182201277	-3.321928094887362
-1.623571973837446	1.584962500721156
-2.1856861515296364	-3.321928094887362
-2.425880559603404	1.584962500721156
-3.521013417302302	-3.321928094887362
-1.3694491700222584	0
-1.8274921548705754	1
-1.9251084672848062	0
-2.807812599260952	1
-2.659181341197039	4.247927513443585
-2.267222735971801	-0.7369655941662062
-1.6631169734226248	0
-2.568479936571358	0
-0.48517329195250175	3.584962500721156
-1.886986234009301	-0.7369655941662062
-3.0207166885646917	2
-1.554663363184089	4.321928094887363
-3.0803925374704484	-0.7369655941662062
-1.374166107773378	-1.3219280948873622
-0.8265459843161096	1.584962500721156
-2.8846123460778195	-3.321928094887362
-2.5350109045099973	2
-2.3773128058323447	-3.321928094887362
-2.847070890366729	3
0.1822197818423772	4.087462841250339
-2.7375028218174577	3.321928094887362
-4.510070968005962	1
-0.7381457080439193	-2.321928094887362
-1.3643148206634823	0
-2.34014596656365	3.700439718141092
-2.7311136396500535	-3.321928094887362
-0.15041487394076736	7.515699838284043
-3.1664079698472785	2.321928094887362
-3.387855776817786	6.643856189774724
-1.3401459665636497	-3.321928094887362
-2.152750975967417	-1.7369655941662063
-2.2515374504170005	2
-3.745807661488156	-3.321928094887362
-2.4284144215481507	0
-2.286448420923656	1.584962500721156
-1.9304679670092533	1.584962500721156
-1.744405721579973	4.459431618637297
-2.67976421310749	2.321928094887362
-1.540775647236411	4.954196310386875
-1.6690651936023528	7.303780748177103
-3.3546596473880186	-1
-3.749310271244513	-2.321928094887362
-3.9722822650353895	1.584962500721156
-2.838676061384803	1
-1.510736615912652	2.321928094887362
-3.001326866482632	0
-3.3334784757036133	4.754887502163468
-3.6163450770174976	-3.321928094887362
-3.7110179462890542	2
-3.652934717848478	-2.321928094887362
-1.9332489677360096	0
-2.1617104462196393	1
-2.378646584772693	1.584962500721156
-2.867379366206279	6.285402218862249
-1.6629833950337347	3.169925001442312
-1.3720624059648432	1.584962500721156
-1.6111635946461893	1
-1.6205873816375003	3.169925001442312
-2.9797191008839023	-0.5145731728297583
-0.7545523911327449	4.906890595608519
-2.64583676440092	5.614709844115208
-3.39649820853051	-0.15200309344504995
-3.3962439167455427	-1
-3.554847910139609	-0.5145731728297583
-1.96300693254237	11.86379910372885
-2.9662090473177805	-3.321928094887362
-1.9087201432021212	9.207014320177532
-2.977332624816018	1
0.007015710288849397	2.807354922057604
-3.176287832786606	3.169925001442312
-2.4970669329316992	-0.5145731728297583
-3.9111175884425693	2
-4.436670040404879	0
-1.386691686209981	3.169925001442312
-3.7277264231067573	0
-2.644120279499841	5.357552004618084
-3.373885191818453	4.247927513443585
-0.7012985740534328	-2.321928094887362
-0.8150548205510606	-2.321928094887362
-0.9944736914207156	1
-0.9166707792684309	3.584962500721156
-0.942233077931959	-0.5145731728297583
-1.83217994844486	-0.15200309344504995
-0.68144844240598	7.936637939002571
-1.1322714771964721	-3.321928094887362
-3.4515821135665203	1.584962500721156
-1.633385076097679	6.459431618637297
-2.1088608589619904	-0.7369655941662062
-0.6657490019380117	4.754887502163468
-2.0539948296095076	-0.3219280948873623
-1.586998663943159	-3.321928094887362
-1.4931245576090615	-0.3219280948873623
-4.359354619642079	0
-2.5436104754943933	-3.321928094887362
-1.915770883834397	2
-3.0796297307115577	4
-1.9600104518683652	2
-1.209604287253291	-0.5145731728297583
-2.5236508662599553	0
-3.1496668221481166	-3.321928094887362
-1.3942912687380495	2.807354922057604
-2.3401459665636497	2.807354922057604
-1.7782765418036632	2
-1.5403440385499758	-3.321928094887362
-2.6797876608688203	-0.7369655941662062
-0.905633563114472	1.584962500721156
-2.7776092889886663	-3.321928094887362
-4.117464367847841	-3.321928094887362
-3.1528619695858406	4.857980995127572
-2.526696762967658	1.584962500721156
-2.4367039144373264	1
-1.1562960561470363	5.523561956057013
-1.8785014525193902	1
-2.144671296818901	-2.321928094887362
-2.070090539349245	2
-3.6885446271175812	1
-2.456190325326199	4
-2.3015552346913	4.087462841250339
-3.797372741281182	2
-2.800480291383095	1
-0.7383780022838146	3.584962500721156
-1.6631881519111484	3
-4.274562795356987	5.954196310386875
-3.5515986169092852	-2.321928094887362
-3.011550380816251	0
-2.467819963034703	0
-2.3692779084180278	4.906890595608519
-1.4108447994247268	1
-1.9039052422313936	-3.321928094887362
-3.6310037741029326	-3.321928094887362
-3.35693899939736	0
-3.099527419818716	-0.5145731728297583
-0.7961657940278599	1
-1.7742604960503385	-1.7369655941662063
-3.2520075146398506	-3.321928094887362
-3.6155871312802748	3.807354922057604
-2.492566455716741	1.584962500721156
-2.6390397794704037	0
-1.8621023156215726	3.4594316186372973
-3.263709169227382	1.584962500721156
-1.9642753469351093	3.4594316186372973
-0.5307592981835749	-3.321928094887362
-2.638236343243711	0
-3.1245731329375306	-3.321928094887362
-1.6913060196640104	-3.321928094887362
-3.4298010146748115	1.584962500721156
