sample.name	leaf	proto
withENH	-0.5166094170692854	-3.232270270343456
withENH	1.648452080621619	0.0764137038463337
noENH	0.22511011152566318	-2.0697053467047892
withENH	3.092702672057276	0.11948998901229699
noENH	-1.411423376933159	-1.967957688682295
withENH	1.5724558666440709	-0.9600183019116197
withENH	1.3425916615739053	-1.1108455471794747
noENH	-2.1479452889807984	-3.016591309892312
withENH	1.494356253604832	0.8589896087849362
withENH	0.007245474200385349	-3.2336121985142867
withENH	1.3993206864655474	-1.602942287681846
noENH	-1.3579120139492566	-1.8469322002958266
noENH	-0.4432908598092781	-4.005654568129592
noENH	-2.412520570467768	-0.9028293021118728
withENH	0.10704439349246664	-2.0407219675840134
withENH	1.050110411213327	-1.4561680695124624
noENH	-1.0059738517114674	-2.4054425779141813
withENH	-0.6250204883362093	-2.565687302809782
withENH	2.159388478880395	-0.4096947915037835
noENH	-1.952201185669023	-0.8130262384437654
noENH	-4.4963345134171115	-4.285178333043948
withENH	2.845071047796595	0.54208529527036875
noENH	-1.2622785131508638	-2.9797578409521734
noENH	-0.4556860063479775	-4.231185722014558
noENH	-1.0037115846724365	-2.881906801912363
withENH	0.5700574176867391	0.5255716855430368
noENH	-1.6482906960869923	-2.738045847740789
withENH	1.376862206418639	-0.7463452064931495
noENH	-3.7840338478229847	-4.085483156579126
withENH	2.9704993730108544	-0.45080217314787713
withENH	1.8451688425457522	0.23701716766818767
noENH	-2.1457127472236466	-4.169333211504846
withENH	-0.9054068794223284	-3.3563728676044704
withENH	-0.1255455396209012	-1.434211035858139
noENH	-2.0204601276566545	-2.8992916543347063
noENH	-1.3609813475188632	-3.9148332132065247
withENH	1.6011595050226952	0.30648441326700193
withENH	4.0207340073409075	0.21453648103994583
noENH	-1.9587959807529822	-3.2726072263156114
withENH	0.3585824262568965	-2.2129627478385374
withENH	4.674542727562146	1.193793961752368
withENH	2.9095807536785125	-3.424065902446428
withENH	1.885059553399686	-1.4655255954112694
withENH	0.4716930223782658	-1.1039159771581708
noENH	-1.8661096758611206	-2.5341652097797955
withENH	0.8280184887441471	-2.873741174272696
withENH	2.874273156515053	-1.0268037198704023
withENH	3.1031170300243867	-0.48769730350505663
noENH	0.8796303169282795	-5.717629220791799
withENH	1.8082543066508285	-0.01638089024999652
withENH	NaN	-2.0153920184864553
noENH	-2.151636884950724	-2.4813062288099204
noENH	-2.6956972228703604	-3.18034877678498
withENH	2.13407841922319	NaN
withENH	-0.336241515556843	-2.442432871479432
withENH	0.7434123850482575	-0.7619904043300137
withENH	0.6769433562361327	0.1515717775285092
withENH	1.1043310758291387	-0.6891048344632461
noENH	-2.045873048284367	-3.071841527374599
withENH	1.124348833871295	-0.6427567385919086
noENH	1.7165560946484382	-0.8044091324794149
withENH	3.6302261808420755	0.701561503919
noENH	-1.4931512060140804	-3.1637715929347587
noENH	-2.7512772311135603	-2.638937977450082
noENH	-1.105833786523722	-3.298223182112309
withENH	3.4810117642533176	1.8564322129381132
noENH	-2.5092735691246095	NaN
withENH	0.7584479438609644	-2.0379791116837933
noENH	-1.0492725998157086	-2.2332477342784536
withENH	-0.760739344084753	-1.3327656061681337
withENH	1.8442292275903358	0.2069487397160875
noENH	-2.6930821969395744	-3.1733369345945865
noENH	-2.6587654338784104	-2.793897473393394
withENH	2.558081183147838	-0.4681785838420108
withENH	2.1225199887734254	-0.06276619541930716
withENH	1.4056538923836275	-0.6733274675258236
noENH	-2.145047141183939	-2.3416768829427106
noENH	-2.83650126771712	-5.730547329995224
noENH	-0.06029673912236308	-0.8946478118342087
withENH	0.0332126115416313	-3.3430574123609107
noENH	-0.7021693646681691	-1.521281152697402
withENH	1.271017191790436	-1.0987403814326475
noENH	-1.9364993644264592	-2.120460517265797
withENH	1.6268329450228056	-2.5163580403059074
withENH	1.1624180981393493	-1.94123953875304
withENH	3.3903060383696126	-0.37369171380044297
noENH	-2.6338861624202283	-2.9620552274046377
withENH	0.23084194643755157	-1.0093725378607945
noENH	-2.0635937936763717	-3.6904772056536377
withENH	0.4526007201868202	-0.3354957090771688
withENH	0.7032831683757131	-1.4042474709521366
withENH	4.263794185361819	1.4817362136671668
noENH	-2.2634149091605904	-2.5411128915420242
withENH	3.2161063003293573	-1.6380735336732695
noENH	-1.4772237980635452	-3.2195636133561996
noENH	-1.673081068766576	-3.15135897228431
noENH	NaN	-1.87836179795339
noENH	-1.6263136459686074	-2.5841115440890343
noENH	-2.76411151392687	-3.7975516642117912
withENH	0.32672349716558635	-1.8038008520068898
noENH	-2.3225051729344957	-3.260788973560902
noENH	0.013859355822687547	-1.9558779237951487
withENH	0.7320281475282056	-1.5995176792381334
withENH	0.43855760879266736	-1.7857699845723478
noENH	NaN	-3.0816106086084747
withENH	1.6025127422709158	-0.5141998962116339
noENH	-1.9732523267106012	-2.0581932504875122
withENH	1.8318250807990846	-0.1803752298958618
noENH	-2.2774516616344798	-2.72311997125455
noENH	-3.0588936890535683	0.4590199493404852
withENH	0.9926275541530669	-1.8895704286489732
withENH	1.9369960575439473	1.9805165056315197
withENH	3.590309372464999	2.1535977980594065
noENH	-1.4362104209860316	NaN
withENH	0.5364581279602187	-0.0678659740883503
withENH	1.6285508379725129	-0.13518061675931642
noENH	0.6385978477665832	NaN
noENH	-0.35431380180338323	-4.712770931797114
withENH	3.38955486117949	0.327846123873227
withENH	1.9100564516169594	-1.3790816331770643
withENH	0.9450758184703999	-0.9141474196575654
noENH	-0.42824784208794076	-3.562500754359848
noENH	-0.6020004378567834	-2.019081859291857
noENH	-1.2868811477881619	-3.1149853674855263
noENH	-2.3919479746168077	-2.958592453642077
withENH	1.5029897242726267	-0.4188206437818947
noENH	-2.4563503133016966	-2.2388914457912756
withENH	0.41986055071602935	-3.2334665693677023
withENH	1.3529709416573041	-1.492686351994176
withENH	NaN	-1.2636044157571285
noENH	-2.4661874517896587	-3.28114859167017
noENH	-0.9467011991558362	-3.1491027353617524
noENH	-1.0800185524255483	-0.31073039435442934
withENH	0.9667854765086015	-1.7535631703398535
withENH	-0.3449840860537034	-1.723188878450606
noENH	-0.7776075786635518	-1.8586795392372901
withENH	2.555998643420245	-0.5724420775746635
withENH	1.5848467856942876	-1.9143465508319717
noENH	-3.1785161732453	-3.500024402710365
noENH	NaN	-0.5611088683673586
withENH	-0.6035144696331202	-3.506595204986562
withENH	1.830705347452649	-1.3085698890681547
noENH	-2.9746765078651163	-3.514632741390673
withENH	1.5166414892208457	-0.8955656614830269
withENH	2.4667854765086017	-0.9169724055799644
noENH	NaN	-0.3996304518806064
noENH	-1.0995356735509143	-3.392677691238839
withENH	3.0105168971337712	0.6157603684718032
noENH	-0.09746783826515798	-2.906774368607805
withENH	1.7369686310499395	-1.6466868963643517
noENH	-1.5499155536219558	-2.338229907216463
noENH	-1.81897779416752	-3.439031179207756
withENH	1.5824529248993793	0.4407515147575862
noENH	-0.8803539891373052	-1.6755805455442363
withENH	-0.791359816930759	-1.9190851254794254
noENH	NaN	-2.71194853497368
noENH	-2.389367122058918	-3.279595576026204
withENH	2.050110411213327	-0.2413983332482151
noENH	-1.4983852529818735	NaN
withENH	3.186875087502763	0.960393540476183
noENH	-0.48845978145923036	-2.0482777897599496
withENH	0.7263851343385781	-0.11780263674184582
withENH	2.103653389846197	0.12580179737211025
withENH	3.219576359998939	0.6035543561174694
withENH	3.887683333224601	1.1291490903871995
withENH	1.5763441211603952	-0.38166017727884066
withENH	0.9116859978867425	NaN
withENH	0.2110326389850708	-1.2491091031923243
noENH	-1.1261420432643343	-2.55164867063627
withENH	1.3615755866734154	-1.3387647533222653
noENH	-1.8006009350016654	-1.7784561793017948
withENH	3.4084497455209783	0.8398842544730852
withENH	1.8412545944247425	-0.6760854533391458
withENH	1.5338996723671385	-2.885165749931364
noENH	-2.2999695366222586	-2.923038055337294
withENH	3.986821874299366	0.7204652190645955
noENH	-1.1493776240382265	NaN
noENH	-1.3672104399384515	-2.719009717852066
noENH	0.3278521334574125	-2.420766427696848
noENH	0.2461847501274638	-1.7597806079732812
noENH	-2.0583256428010004	-3.882977153357963
withENH	2.914541247002303	0.05390554022405311
noENH	-1.7677320101886806	-3.131892860170924
withENH	3.8038340079823643	-1.7003199933309732
withENH	1.1340784192231903	-0.30030104513147005
noENH	-1.0240884558703103	-2.775534123225433
noENH	-3.9948155133082275	-4.306254269327004
noENH	-1.9397284163095962	-4.380309296155016
withENH	2.9110008490110024	-1.114275257974871
noENH	-1.026496543806942	-1.7414518537390404
noENH	-1.36263761663954	-2.251738214677017
noENH	-1.6703870778916818	-3.169097512693315
withENH	0.7527076567501365	0.704485964268122
noENH	-0.0935962016505956	-1.175896418258537
noENH	-0.9620321498009793	-2.389118185649737
noENH	-0.630050390249694	-2.2045238238371923
noENH	-2.4548631749680814	-3.311439308356465
noENH	-1.8586868053902954	-2.9374309845335027
withENH	2.826380922727717	-0.9582034856759509
noENH	NaN	-2.2162314367097737
noENH	-0.793062638860825	-1.2339533476247797
noENH	-2.5277835156388555	-3.9054156757058194
withENH	1.075235572437471	-1.65515717722726
withENH	2.8703177753701388	-0.6930925659935981
noENH	-2.8224583882256127	-2.1617415277772833
withENH	0.46418997187682143	0.7063897981277985
withENH	3.1118397177612795	1.1020417771183777
withENH	1.365843965013151	-2.4474437573317203
withENH	1.6911466960273527	-1.5461136252837222
noENH	-1.9486512224461718	-4.241855648591441
noENH	-3.003952599042673	-3.097871815251243
noENH	-2.9461647695187354	-2.860788887786401
noENH	-1.211471348682095	-1.4944553717156397
noENH	0.42914877876239654	-1.1773944995449361
noENH	0.4012668826210045	-1.9383708511426139
withENH	-0.20768301638762154	-1.0611895974433665
withENH	1.3823006727966802	-2.0675151032569947
withENH	3.5695890676769677	0.9964508595724162
noENH	-1.6348044512084687	NaN
withENH	1.5856366529724695	-1.1165999490497556
withENH	-0.49473052647108406	-1.1928314012133665
noENH	-0.9362104209860316	-4.137277190202173
noENH	-2.269209957392063	-3.2408481614010705
withENH	0.5733877623111977	-1.605362360473893
withENH	0.8214844662837287	-1.652682723334216
withENH	3.921240358131187	0.4163241550318575
withENH	-0.7626278012316873	-3.267138314778126
noENH	-2.9243110684034535	-2.991652321365055
noENH	-2.6884803261734507	-3.139101072349298
noENH	-2.477933161344454	-1.927539879446052
withENH	0.2969458554955904	-1.0005700099233348
withENH	1.104636015446231	-0.8443103005876356
withENH	1.576344121160395	0.6890898694645151
withENH	1.4262591707165009	NaN
noENH	-1.211739549736802	-3.225293588020582
noENH	-1.655873243347983	-3.214877842276415
noENH	-2.1562081199476495	-2.6015215925945654
withENH	4.049928084940619	1.3102905154423026
noENH	-2.2868811477881614	-0.936131463645117
withENH	NaN	0.1963972128035033
withENH	2.434720307798744	-1.1059359520329037
withENH	0.5246628747774951	-0.8493538204663568
withENH	1.835891060276101	-0.7964405265994436
withENH	1.024639467354577	-0.8867266494203541
noENH	1.0365073986491107	-1.2366410245159778
withENH	0.8481263093481033	-1.3562788074239343
withENH	1.1261119579358523	-1.4417460879354194
noENH	-1.3911727488351078	-2.978764702907738
noENH	-0.7871927060359993	-2.5239526646243817
noENH	-1.5833026262802585	-2.9967721585858658
noENH	-0.6262381607763563	-2.0696359861736697
noENH	-2.321084094079711	-4.297587922719117
noENH	-3.159221794323236	-2.570569450026597
withENH	1.8352682735917045	-1.0145771980081326
noENH	-1.9143063906575655	-3.185535089295213
noENH	-2.541370215503968	-3.6633283659734905
noENH	-1.5132604381263466	NaN
noENH	-1.0799541457651982	-1.3335478918081343
withENH	-0.22624373964493738	-2.036133687843651
withENH	2.472502297200944	-0.5173485588879687
withENH	2.9127224892876993	-0.21169320787878496
noENH	-2.134440266586509	-3.2873895510100173
withENH	1.7862255565169196	-1.9179878391631897
withENH	1.7179337543337212	0.19969895486852995
noENH	NaN	-1.4088765146521698
noENH	-1.4262557147221324	-3.438341688219822
noENH	-1.301411460921243	-2.532200764709806
withENH	1.6614453158883447	-0.47160129021424924
noENH	-1.485689661030116	-4.314997165510867
noENH	-2.895700327976998	-1.0097093206452186
noENH	-1.2686921198871393	-3.4561643488433895
noENH	-0.8873039200121065	-2.728207003472707
noENH	-0.21676335422641285	-2.3339330881974845
noENH	-1.9527289645572643	-3.537662498231282
withENH	-0.2649147839115201	-1.95226202498168
noENH	-1.608245909948382	-2.7713216258507662
withENH	-0.03598532521543735	-0.8104650321069782
withENH	2.3205816528956342	-0.7273635982484634
noENH	-2.004486535128671	-2.982186005513543
withENH	1.8604835413460752	0.9659064361740228
noENH	-1.3602088742635068	-2.898031910127476
withENH	2.4984689912589575	-0.8333707643946144
noENH	-3.1796552546936327	-3.603466020035863
withENH	1.0853050751590263	-1.205889334495828
noENH	-0.45511016011118655	-1.2664914641833716
noENH	-2.608809242675524	-3.27682936255232
withENH	0.9260639883132638	-1.657019378671042
noENH	-2.105422628377811	-3.545297796891015
withENH	-0.47576995432574765	-2.2573504784201415
withENH	1.5242342672748623	-1.498764383147145
noENH	-2.6255853371403832	-2.27336725886149
noENH	-2.666098215170595	-4.008064448771012
withENH	3.4997724091540148	-0.2857043177123959
noENH	-2.481897717821025	-3.1516278854939523
noENH	-2.3042527906639885	-0.2826524361673725
noENH	-0.6082459099483817	-0.8698374928690882
withENH	0.3783791832966745	0.602682638876201
noENH	-1.1734442285762192	-2.4377810089431646
withENH	2.62835413563805	-0.5487210076075993
noENH	-3.146653708473797	-3.6027447850440697
withENH	0.975161927312531	-0.8251164289937705
noENH	-3.1544006315947186	-2.849224368383137
noENH	-2.8718436485093175	-2.570336195422326
withENH	1.4519118048115756	-1.6669119485455808
withENH	-0.2582390035555697	-2.6256708598467355
withENH	0.6065272995556543	-0.03214323589228599
noENH	-0.17059959314624906	-2.6249056202353547
withENH	-0.1892434489230489	-0.8530815823310893
noENH	-2.158163996157473	-1.57984622107669
withENH	1.352021774897714	-0.9743362999762666
withENH	0.8161011758963185	-1.6609273730183804
withENH	1.2785543132171262	-1.353980876796288
noENH	-3.1681880694197404	-3.8160518961580427
withENH	-2.4377010565650985	-2.2586203312115103
withENH	4.580163058134244	0.10458453796690453
withENH	NaN	-1.3708844140517298
noENH	-3.1434405738940807	-2.695439486149741
noENH	-1.4745057545158888	-1.743426166023932
noENH	-1.0322443632258567	-2.9030000554611
withENH	1.0974693498944545	-2.4293968319650183
noENH	-1.9885043611621707	-2.4226082536592406
withENH	2.2604150046942992	-0.7579621308729314
withENH	1.6369463390045667	-0.43701405097166474
withENH	1.2025377019775374	-1.827366303950404
withENH	1.2377323659232367	-3.0927822954920483
withENH	0.6717653187340961	-1.799272109693456
noENH	-0.5582315007827456	-2.664148318330967
noENH	-1.1012442616933629	-4.5916898823430055
withENH	0.08899915098899713	-1.055811246020072
withENH	1.1766176490958316	-1.4011564444784828
noENH	-2.670050310278729	-2.7749673005280466
noENH	-1.7019186470670054	-1.5210386747898297
noENH	-2.0860800351083095	-2.686387978984671
noENH	-1.1990023978071438	-2.744726997088889
noENH	-2.4032717613140955	-2.9387975118742293
withENH	0.63700586039379	-1.5857536537910244
withENH	1.4165877068904527	-2.832311847464271
noENH	-2.7482998695447494	-4.40077935408581
withENH	2.4548831849288693	-3.2664867439494376
withENH	1.8039765464735211	-1.8099151859231606
withENH	2.552086525639306	-0.6404973525812505
noENH	-1.2594335586813628	-2.866589661977944
noENH	-1.034962406773513	-3.2023662184422013
noENH	-1.5642046239186218	-3.5112693006686717
withENH	-0.12978803535236616	-0.88199212291924
withENH	2.127749523952283	-0.8715531475356206
withENH	1.4175035592668068	-1.4233188300541038
noENH	-1.4033080128668494	-3.8605468513676766
noENH	-2.4504949970844168	-2.8605213830587717
withENH	2.381592917574542	-2.1164952339157908
noENH	-0.019196042777751166	-1.922769734248932
noENH	0.2937939850639897	-5.586157420660049
noENH	-2.140777638095269	-2.9733416126126135
noENH	-0.33792088442291984	-2.4885849930327755
noENH	-1.8615740736345499	-3.4181351875736743
withENH	NaN	0.11062620074488946
withENH	1.2209598553908922	-0.2813850083686007
noENH	-0.7658966365528782	-2.0074026357519497
withENH	0.42614665449153455	-2.4579186052290494
withENH	1.081610999329055	-2.290646637041654
noENH	-2.160562383217002	-2.5774285328333466
withENH	-0.9462949972408297	0.2917305347701421
noENH	-2.991133819101484	-3.067118962288796
withENH	0.9706814503132153	-1.8496793463689014
noENH	-2.591160535137747	-2.937520231569375
withENH	2.904020035466672	-0.11494026682765737
noENH	-2.0270031902658423	-2.708589564059201
withENH	NaN	-1.4221415316625965
withENH	3.34291535355006	0.47238976716822795
noENH	-1.6518530938775213	-2.3639406690056752
noENH	-1.977223798063545	-2.152977597962555
noENH	-2.52380968509844	-3.3284346163581837
noENH	3.337863322908755	0.09564759468304873
noENH	-0.7306664323596475	-2.558991790352416
noENH	-1.8541724581132188	-3.6007994953471893
withENH	0.8559893477008382	-1.6340683262555522
noENH	-0.10458235565428636	-3.0389654586221955
noENH	-1.6542978608972791	-2.0638108346986312
withENH	1.12738401230419	-0.6270603805082697
noENH	-0.8823049573302454	-4.475733430966398
withENH	1.292823824798448	-1.0471247121190752
noENH	-2.750947019379506	-3.528148409268055
withENH	0.8412796420833674	-2.12112656027073
noENH	-2.7847889642309918	-2.693904586181931
noENH	-1.4579318329329298	-2.786538511046792
noENH	-2.1586028423224795	-2.166034461294894
withENH	1.403019552827298	-1.2785336155116835
noENH	-0.9620321498009793	NaN
noENH	0.3962388373235668	-3.0535011834775077
withENH	-0.5222013703263989	0.04370245825259475
noENH	-1.390447413477562	-2.4933082728206966
withENH	3.4343293372289887	0.8665909264426194
withENH	1.5035557090175864	-1.2053505551228942
withENH	2.504036650267841	-0.9308260224976306
noENH	-0.48144346384431386	-2.2326958761414377
noENH	-0.9207444912100863	-1.772604758492354
withENH	0.9312439274778603	-1.4206343415341396
withENH	3.191338727685535	0.7629362937392721
noENH	-1.9610277640468885	-3.264229325772686
withENH	2.4347751636129815	-1.4207971492438776
withENH	1.5895608250867848	-0.779849274581586
noENH	-3.378921779012364	-2.740447506482291
withENH	1.9882491298542269	-1.002981201651756
withENH	NaN	-1.8544796341766794
withENH	1.4367854473232566	-0.4186595734028953
withENH	2.437774023699792	-0.17873209474896146
withENH	1.1025878297785467	-1.0488051318126619
noENH	-1.170714683282883	-1.9717348940285695
withENH	1.0704314034620004	-1.1788126683851998
withENH	1.50034257443787	-0.12348256782411973
withENH	-0.26681927913466097	-0.8276005837639174
noENH	-2.9668249866376675	-1.3447833331533117
withENH	1.216822278075923	0.08363577334095351
noENH	-2.6394318400921364	-3.2066845123458183
noENH	-2.8331877534882453	-3.3493583463476257
noENH	-2.9293720619844494	-2.7832078556366655
withENH	0.6859705661060824	-1.355816701325842
noENH	NaN	-0.765020324877445
withENH	1.313726453737131	-0.8340855766819821
noENH	-4.024238803245696	-1.8814508794201399
withENH	1.2046676017708786	-1.7031338920667345
withENH	1.1655374112556491	-1.8324023453507867
noENH	-3.133722554451797	-2.6056224665622887
withENH	0.973613773458742	-0.4902268479251404
noENH	-2.464802439903137	-3.192035136202005
noENH	-2.4051405414546316	-2.160684665571025
noENH	-1.2989820751351415	-1.193012669200344
noENH	-1.326948566102031	-1.847312197202243
withENH	0.4642270209155215	-1.8424422738276105
withENH	1.2621235524663765	-1.3448974031648235
noENH	-0.9962867721646778	-2.6660344612948945
withENH	2.035702344250596	0.16780679579742114
withENH	2.330085717569869	-1.0750703125650976
noENH	0.5186061197745298	-0.5965663951054605
noENH	NaN	-2.0163018123291003
noENH	-0.637692754475166	-1.4238714995606292
noENH	-1.7010897704414072	-3.9199556910078037
noENH	-1.0770228956048076	-2.2515589018102977
noENH	-3.0780557411723626	-2.0719076299432997
noENH	-1.1383194683778097	-1.179160705333521
noENH	-1.1863729484663459	-3.1607863005228882
withENH	1.8878092966204834	-2.2372247358413286
noENH	-0.9761684370845273	-2.481892596005343
withENH	2.260553698701093	-0.2683337902539157
withENH	1.0576638574084314	-1.2240463496011373
withENH	1.1015788322144975	-2.3207180949783175
noENH	-2.1283244731843727	-4.417436159240003
noENH	-2.4118256901485733	-2.5607104563967593
withENH	3.9429058058273383	0.33822351362030284
withENH	1.5923841066573559	-3.059298800697423
withENH	-0.13947561214759163	-1.4421174361438935
withENH	1.4452430958160112	-1.9261153622030116
noENH	-1.0131045894429556	-1.8673826710721175
noENH	NaN	-4.183313072313078
withENH	2.1885348245399117	NaN
noENH	-0.8887217815932241	-1.1807016510605073
withENH	0.35901361878610366	-2.8289549337139333
noENH	-2.2042701389418298	-2.6770031393845173
noENH	-0.2515387669959643	-2.001741872900489
withENH	1.0146271505362554	-2.85781766660459
noENH	-1.8365012677171204	-2.525385789371719
noENH	-1.921130601697373	-1.9662762785938093
withENH	0.46134131843723347	-0.36529524252017825
noENH	-2.746312766425459	-4.341113462239468
noENH	-1.2980677063202068	-1.884987184212022
withENH	4.053130556889954	0.7662883870267818
withENH	2.0082413526800096	0.6858461854555786
noENH	-2.4229492676468114	-3.9493157321047345
withENH	2.876532897714317	0.2442222163986145
noENH	-2.304404621337762	-3.647680466598657
withENH	4.56069625616175	1.7385614288196263
withENH	0.6225209216376468	-0.31487496565206663
withENH	2.032189912096565	0.6366878241680106
noENH	-2.8437931780298205	-2.955586535571876
withENH	0.13185977735476706	-1.5729016015945034
noENH	-1.4082139198561094	-2.8881182839758086
noENH	-1.2065339285127752	-2.690192781989542
noENH	-1.4828157513206588	-3.4333350645301333
noENH	-1.319511730253518	-3.4100474704039936
noENH	-2.890370654174342	-3.748158571570882
withENH	0.8627889553706858	-1.012970052774366
withENH	1.785270378603344	-0.6026847693020714
withENH	3.2494357255617476	-0.8537227003944103
withENH	0.40852544290561355	-0.706746035979379
noENH	-2.3648836597894345	-4.1862268137714125
withENH	2.137539796479788	-0.20766985258321033
withENH	0.27503764247137336	-2.1942958437268065
withENH	0.5682726078628741	-2.0762748279082492
withENH	1.5612089410529406	-0.4304410911841423
withENH	-0.18913093269808245	-2.9042474709521366
noENH	-2.503267883736924	-4.177752399587229
withENH	NaN	-0.7110633927283496
noENH	-1.7077815834992962	-2.6571997210262266
withENH	2.878670642343156	0.961327121705893
withENH	2.581728596469025	-0.37077132728080053
withENH	0.9484331263334029	-2.087311420351085
withENH	3.3962568184487107	0.36292074287345755
noENH	0.9241195679912502	-3.236632088377849
noENH	0.9186959186334719	-1.8461073316862802
withENH	2.879591952295794	0.4705418244370653
withENH	0.6001899679431122	-0.5811031531633984
withENH	0.9643734411266889	-2.0689728336816655
withENH	2.5920327479651553	0.09164227564537936
withENH	2.930373095438568	0.6204569157479571
withENH	0.6854027559876368	-2.058999719675644
withENH	1.9396372952542862	-2.6389230464629083
withENH	0.9505747376624127	-2.130041385857173
noENH	1.023271292968515	-2.0678395968171026
noENH	NaN	-3.2007263834665283
noENH	1.3025358394027031	-1.766203692226554
noENH	-2.9564445163501336	-3.4831762296326043
withENH	1.1474178395399859	-1.806534784084047
noENH	-3.6142946218524	-2.897395269608249
noENH	-1.3237819631429908	-4.72405045801845
withENH	3.495780207250329	1.212152393689865
withENH	1.632858079055851	-1.3341355310743257
withENH	0.4027823454789108	-1.6859888576074888
noENH	-2.1082459099483817	-4.434451629623428
withENH	2.0521205853558717	-1.5110329293506084
noENH	-0.5628857685461903	-2.3298386647721743
noENH	-1.4772158701434108	-1.8691501419985006
noENH	-1.0995356735509143	-0.7296214676841621
noENH	-0.2770936153212213	-2.0058148977030847
withENH	-0.4980508582722718	-2.676700666377079
noENH	-2.187316292884937	-2.919019364622776
noENH	-1.3302568816529392	-2.781106552181911
